headline,lead_paragraph,date
A Ping-Pong Diplomat Back at the Table,A member of the U.S. table tennis team known for visiting China in 1971 and fostering Ping-Pong Diplomacy starts a Ping-Pong league on Roosevelt Island.,2010-02-27 02:14:06+00:00
American Envoys in Beijing to Mend Relations,BEIJING — Two senior United States officials arrived in Beijing on Tuesday for meetings aimed at smoothing relations with China after months of economic and political disputes.,2010-03-02 12:11:47+00:00
An American in Brazil,"In her campaign for the presidency, Hilary Rodham Clinton barely uttered the word Brazil. But as secretary of state, Mrs. Clinton has recognized Brazil as the most powerful country in South America and a rising global power. Her current visit may reflect a political will to make the relationship with Brazil a strategic priority for American foreign policy.",2010-03-02 14:50:30+00:00
A Yahoo Birthday Party With Carol Bartz,"As part of its 15th birthday celebrations, Yahoo on Tuesday invited a group of reporters for a lunch with Carol Bartz, the company’s chief executive. There were plenty of delicious cupcakes but no party hats. And as Ms. Bartz’s public relations handlers warned ahead of the event, there was no news.",2010-03-03 00:12:30+00:00
Shaping Policy by Playing Safe,"BERLIN — The U.S. secretary of defense, Robert M. Gates, rarely ruffles feathers, at least not in public. But when he spoke his mind during a gathering of NATO’s top political and military chiefs last week in Washington, he caused a stir. NATO, he said, was failing to adapt to the needs of the 21st century.",2010-03-03 12:20:49+00:00
Strain on HTC From Apple Suit Is Likely to Be Long-Term,"TAIPEI — Apple’s patent lawsuit against HTC will not cause major problems for the Taiwan technology company in the short term, analysts said Wednesday. But it could strain its relations with partners in the crucial U.S. market and test its leadership, adding to its challenges in the increasingly competitive smartphone field.",2010-03-03 12:20:57+00:00
Iran in Its Intricacy,"PARIS — A year has passed since President Obama’s groundbreaking Nowruz offer to Iran of engagement based on mutual respect. Iran is now a different country, its divided regime weaker and confronted by the Green movement, the strongest expression of people power in the Middle East and a beacon for the region.",2010-03-04 13:40:58+00:00
Hoping Sanctions Work but Readying Gas Masks,"JERUSALEM — Preparations for a strike against Iran’s nuclear program are as evident as ever: the introduction of an attack drone capable of flying hundreds of miles, the frequent open talk of a possible attack, the distribution of new gas masks to the public. ",2010-03-05 01:24:34+00:00
U.S. Enriches Companies Defying Its Policy on Iran,"The federal government has awarded more than $107 billion in contract payments, grants and other benefits over the past decade to foreign and multinational American companies while they were doing business in Iran, despite Washington’s efforts to discourage investment there, records show.",2010-03-06 17:21:30+00:00
"Profiting From Iran, and the U.S.",The New York Times identified 74 corporations that have done business both in Iran and with the U.S. government over the last decade.,2010-03-06 17:54:58+00:00
U.S. Reaches Out to Tokyo’s Real Power,"TOKYO — Even as Japan’s new leaders have promised to transform the way the nation is governed, they have left one thing unchanged: the prime minister, like many before him, is backed by a shadowy leader who is widely seen as really running the country.",2010-03-08 02:02:26+00:00
"Gone, Solid Gone","HELSINKI — President Obama learns with interest that Europe now has a phone number. He’s told that, responding at last to Henry Kissinger’s famous jibe, the European Union has appointed a President named Herman Van Rompuy from Belgium and given him a 24/7 phone line.",2010-03-08 12:10:41+00:00
U.S. Defense Chief Visits Saudi Arabia to Bolster Effort Against Iran,"RIYADH, Saudi Arabia — Defense Secretary Robert M. Gates told the royal family of Saudi Arabia on Wednesday that the United States wanted to help build up the kingdom’s military defenses against the growing threat of Iran, but also needed its help in pressing for new United Nations sanctions on Tehran.",2010-03-10 11:58:29+00:00
U.S. Nears a Crossroads on Trade,"WASHINGTON — After a year in which global exports declined 12 percent in the biggest contraction since World War II, trade policy is heating up again.",2010-03-10 20:48:51+00:00
Debate Grows on Nuclear Containment of Iran,For a few months in the mid-1960s President Johnson and his aides secretly weighed bombing China’s nuclear sites — perhaps seeking Soviet help — rather than let Mao get the bomb. Then the costs of starting another war in Asia sank in and they decided to try containment — living with a threatening regime while deterring its most dangerous moves.,2010-03-13 19:16:49+00:00
Driving Drunk in Jerusalem,"I am a big Joe Biden fan. The vice president is an indefatigable defender of U.S. interests abroad. So it pains me to say that on his recent trip to Israel, when Prime Minister Bibi Netanyahu’s government rubbed his nose in some new housing plans for contested East Jerusalem, the vice president missed a chance to send a powerful public signal: He should have snapped his notebook shut, gotten right back on Air Force Two, flown home and left the following scribbled note behind: “Message from America to the Israeli government: Friends don’t let friends drive drunk. And right now, you’re driving drunk. You think you can embarrass your only true ally in the world, to satisfy some domestic political need, with no consequences? You have lost total contact with reality. Call us when you’re serious. We need to focus on building our country.” ",2010-03-14 02:31:04+00:00
U.S. Agrees on One Thing: D.C. Is Too Partisan,"WASHINGTON — A veteran senator, in a private conversation last week, was despondent: “This place is dysfunctional, and it’s not going to get any better,” he said. It could have been a Democrat or a Republican from the North, South, Midwest or West.",2010-03-15 15:50:14+00:00
China's Missing Human Rights Lawyer,"Peter Gao is six and wants to be an astronaut. If you ask him why, he’ll explain that he wanted to be a lawyer, but the Chinese government “really hates lawyers.” He’s pretty sure that it likes astronauts.",2010-03-18 18:50:21+00:00
"Citing Recession, U.S. Again Presses China on Revaluing Currency","BEIJING — China’s reluctance to allow the value of its currency to rise “is a real concern” to both the United States and the country’s other major trading partners and could be subject to negotiations in coming weeks, the American ambassador to China said on Thursday.",2010-03-19 00:07:41+00:00
The Myths About China's Currency,China fever is again gripping Washington as the U.S. Treasury approaches its mid-April deadline for pronouncing whether China manipulates its currency for unfair trade advantage.,2010-03-19 15:20:39+00:00
The Problem Is Not China,"The Americans are desperate, and with good reason. They have successfully stabilized the U.S. economy after the financial crisis, but the problem is far from over. Despite a moderate recovery, the lack of job creation is serious. ",2010-03-19 15:21:13+00:00
China’s Growth Shifts the Geopolitics of Oil,"Last summer, Saudi Arabia put the final bolt in its largest oil expansion project ever, opening a new field capable of pumping 1.2 million barrels a day — more than the entire production of Texas. The field, called Khurais, was part of an ambitious $60 billion program to increase the kingdom’s production to meet growing energy needs.",2010-03-20 00:24:37+00:00
The Privileged Class,"David Brooks (“A broken society,” Views, March 20) is on target with his assessment of today’s America but he doesn’t mention one of the key elements that has allowed the political polarity to flourish and intensify. Many 40-to-60 year-old members of the privileged, or successful, class have bought into the notion that their success is due almost entirely to their own hard work, ingenuity and dedication. They do not recognize much if any contribution by the society into which they were born. ",2010-03-22 16:11:26+00:00
Google Shuts China Site in Dispute Over Censorship,"SAN FRANCISCO — Just over two months after threatening to leave China because of censorship and intrusions from hackers, Google on Monday closed its Internet search service there and began directing users in that country to its uncensored search engine in Hong Kong.",2010-03-22 19:31:49+00:00
North Korea Says a Detained U.S. Citizen Will Face Trial,"SEOUL, South Korea — An American citizen arrested in January for illegally entering North Korea will be put on trial, the North’s official news agency reported Monday. ",2010-03-23 00:10:12+00:00
"The Early Word: Nukes, Banks, Abortion","President Obama makes good on a promise to anti-abortion Democrats Wednesday, signing an executive order in the afternoon stating that no funds from the health care overhaul may be used to finance abortions.",2010-03-24 12:17:43+00:00
U.S. and Pakistan Agree to Reinforce Strategic Ties,"WASHINGTON — Pakistan and the United States wrapped up two days of high-level talks on Thursday, with a raft of economic development initiatives, an agreement to hasten deliveries of military hardware and a promise to put their often mistrustful relationship on a new footing.",2010-03-25 23:57:15+00:00
China Officials Wrestle Publicly Over Currency,BEIJING — Signs are emerging of conflicting views among China’s leaders over whether to allow the country’s currency to rise against the dollar. ,2010-03-26 01:00:58+00:00
Averting the Iranian Nuclear Flashpoint,"Iran’s nuclear program, and the world’s reaction to it, raise the most profound questions about the strength of international law, the purpose of the United Nations and the rights of states that feel threatened by others. More prosaically, Iran’s nuclear ambitions are a potential flashpoint for war in the Middle East. ",2010-03-26 13:30:31+00:00
Dreaming of Cuban Profits in Post-Embargo World,"CANCÚN, Mexico — Would Americans’ playing bingo in a Havana retirement home violate the Cuban government’s socialist ethos? How about avowed capitalists living on their 401(k) accounts in condominiums along the Cuban coastline? Or, horror of horrors, fast food outlets offering Big Macs, Whoppers and buckets of fried chicken along the seaside Malecón?",2010-03-29 00:49:22+00:00
"Europeans Woo U.S., Promising Relevance","BRUSSELS — Stung by a perception of America’s indifference to its historical alliance with Europe, senior European leaders are calling for a rebalancing of the relationship, promising the Obama administration that the Europeans can be partners for global challenges ranging from security to climate change.",2010-03-29 01:26:18+00:00
Soothing China-U.S. Tensions,A worrisome confrontation is escalating between the United States and China. Washington charges that Beijing is unfairly bolstering Chinese exports by keeping its currency artificially low and is troubled by Beijing’s dispute with Google over Internet censorship. Beijing is telling the United States to mind its own business and is chafing over U.S. arms sales to Taiwan and President Obama’s recent meeting with the Dalai Lama.,2010-03-30 11:30:22+00:00
The Fault Lines of Democracy,"SAN FRANCISCO — China may have invented the first printing press in 593 and published the first woodblock-printed newspaper, Kaiyuan Za Bao, in Beijing in 713. But in 2010 it wants to curb the newest information innovation led by Google.",2010-03-31 13:30:28+00:00
"China, Concubines and Google","Some 2,400 years ago, a Chinese king invited a legendary military strategist named Sun Tzu to give a demonstration in military training  using women from the palace.",2010-04-01 01:36:30+00:00
"Amid Thaw, Obama Talks With Chinese Leader","WASHINGTON — Tensions between China and the United States have ebbed significantly in recent days, with the countries now working together to deter Iran’s nuclear ambitions and with the Obama administration backing off a politically charged clash over China’s currency.",2010-04-01 09:29:38+00:00
"Strains Easing, Obama Talks With Chinese Leader","BEIJING — Tensions between China and the United States have ebbed significantly in recent days, with an hour-long conversation between their two presidents Thursday night and the countries working together to deter Iran’s nuclear ambitions as the Obama administration backs off a politically charged clash over China’s currency. ",2010-04-02 05:53:23+00:00
U.S. to Delay Chinese Currency Report,"The Obama administration said Saturday that it would delay a decision on whether to declare China a currency manipulator, but it vowed to press Chinese leaders on the politically charged issue of its currency valuation during a series of meetings through June. ",2010-04-03 18:43:10+00:00
A Season for Disarmament,"STOCKHOLM — The financial crisis and global warming have had the world’s attention in recent years. Thanks to President Barack Obama’s initiative, perhaps the season for nuclear disarmament has finally arrived.",2010-04-04 16:11:42+00:00
Trade Villain of Its Own Making,"WASHINGTON — The Obama administration has taken aim at what it sees as villains impeding international commerce, especially China.",2010-04-04 16:30:35+00:00
Trade Villain of Its Own Making,"WASHINGTON — The Obama administration has taken aim at what it sees as villains impeding international commerce, especially China.",2010-04-04 16:30:35+00:00
The Vague New Crime of 'Aggression',"MEDFORD, MASSACHUSETTS — Twice in recent months military and political leaders from Israel have reportedly cancelled trips to Britain out of concern that they might be arrested for alleged war crimes. ",2010-04-05 13:00:50+00:00
Obama Limits When U.S. Would Use Nuclear Arms,WASHINGTON — President Obama said Monday that he was revamping American nuclear strategy to substantially narrow the conditions under which the United States would use nuclear weapons. ,2010-04-06 00:21:00+00:00
America and India Make a Pledge to Cooperate on Economic Issues,"NEW DELHI — China’s currency and role in global trade may be on economic policy makers’ minds in the United States and India, but it certainly was not on their lips here on Tuesday. ",2010-04-06 11:50:47+00:00
Early Word: New Thinking About the Unthinkable,"President Obama will formally release his new strategy for nuclear weapons today, an approach that he previewed Monday in an exclusive interview with The Times’s David E. Sanger and Peter Baker.",2010-04-06 12:22:27+00:00
South Africa Energy Needs Collide With U.S. Policy,"JOHANNESBURG — The Obama administration, caught in an awkward bind between its own ambitions on climate change and Africa’s pressing energy needs, is facing the first test of its new guidelines discouraging coal-fired power projects in developing nations. ",2010-04-07 02:12:25+00:00
U.S. Waiting for China on Iran Issue,"NEW YORK — You can almost feel the waves of wishful thinking emanating from Washington these days that China, after refusing for years, will finally agree to U.N.-approved economic sanctions against Iran for its violations of obligations under the Non-Proliferation Treaty. ",2010-04-07 11:41:51+00:00
"After Prague, What's Next for Arms Control?","In Prague one year ago, President Obama declared “America’s commitment to seek the peace and security of a world without nuclear weapons.” The speech elicited strong reactions around the world. Elites and media who favor nuclear disarmament applauded. Others jeered, warning that a world without nuclear weapons would destabilize regional and global power balances and raise the risks of great power war. ",2010-04-07 13:40:42+00:00
Building a Green Economy,"If you listen to climate scientists — and despite the relentless campaign to discredit their work, you should — it is long past time to do something about emissions of carbon dioxide and other greenhouse gases. If we continue with business as usual, they say, we are facing a rise in global temperatures that will be little short of apocalyptic. And to avoid that apocalypse, we have to wean our economy from the use of fossil fuels, coal above all.",2010-04-07 13:48:38+00:00
Weighing an Obama Plan to End a Mideast Logjam,"WASHINGTON — Two weeks ago, Gen. James L. Jones, the national security adviser, was holding a meeting at the White House with a high-powered array of his predecessors when President Obama dropped in.",2010-04-07 16:20:49+00:00
China Seems Set to Loosen Hold on Its Currency,"HONG KONG — The Chinese government is preparing to announce in the coming days that it will allow its currency to strengthen slightly and vary more from day to day, people with knowledge of the emerging consensus in Beijing said on Thursday. The move would help ease tension with the Obama administration about the United States’ huge trade deficit with China. ",2010-04-08 14:36:19+00:00
South Korean Sailors Say Blast That Sank Their Ship Came From Outside the Vessel,"SEOUL, South Korea — It could take weeks for engineers to salvage the South Korean warship that sank in waters disputed by North Korea after a mysterious explosion and provide a definitive explanation of what caused the disaster. But some signs are pointing to North Korea, raising uncomfortable questions for the South’s government. ",2010-04-08 16:33:59+00:00
Waffling on Muzzling the Mullahs,"PARIS — The United States’ notions of U.N. sanctions on Iran have devolved over the past months from crippling ones to ones that bite to the currently described smart ones, which although packaged with the words tough and strong might not be hard-nosed enough to cost the mullahs a half-hour’s lost sleep.",2010-04-12 13:20:40+00:00
China Pledges to Work With U.S. on Iran Sanctions,"WASHINGTON — President Obama secured a promise from President Hu Jintao of China on Monday to join negotiations on a new package of sanctions against Iran, administration officials said, but Mr. Hu made no specific commitment to backing measures that the United States considers severe enough to force a change in direction in Iran’s nuclear program.",2010-04-12 19:51:28+00:00
Win a Meeting With the President,"WASHINGTON — For President Obama, the first three days of this week are the diplomatic equivalent of speed dating. Every few minutes, it seems, another foreign leader is escorted into the room. They sit, they talk, they pledge mutual cooperation. And then it is on to the next one.",2010-04-13 01:42:21+00:00
Europe Fears Fallout From U.S.-Russia Adoption Tiff,"LONDON — The decision by an American woman, Torry Ann Hansen, to send her adopted son back to Russia and the diplomatic dispute between the two countries that followed also raised concern in Europe. ",2010-04-13 19:09:25+00:00
After the Summit,President Obama’s nuclear security summit meeting drew long overdue attention to the terrifying danger that terrorists could buy or steal the makings for a weapon from the world’s far-too-vulnerable nuclear stocks. ,2010-04-15 01:55:37+00:00
"At Internet Conference, Signs of Agreement Appear Between U.S. and Russia","GARMISCH-PARTENKIRCHEN, Germany — For the 140 computer network specialists, law enforcement agents and diplomats from eight countries who met in this German ski resort this week for a Russian-sponsored conference on Internet security, the biggest challenge was finding a common ground to discuss their differences.",2010-04-15 17:38:27+00:00
When Your Best Friend Gets Angry,"How do you know when there’s a real crisis in U.S.-Israel relations? It’s when the president of the United States convenes a nuclear security summit to curb Iran’s nuclear ambitions, and the Israeli prime minister declines the invitation.",2010-04-19 11:50:30+00:00
"Iran, Sanctions and the Memo","Sometime this spring, but still months later than President Obama predicted, Iran may finally face new United Nations sanctions for its illicit nuclear program. ",2010-04-20 01:34:10+00:00
China and Saudi Arabia Form Stronger Trade Ties,"RIYADH — Li Wei, a Chinese diplomat in Riyadh, had only just seen off a Chinese Ministry of Commerce delegation to Saudi Arabia this month when he started preparing for another governmental visit in two weeks.",2010-04-20 17:27:08+00:00
"Theodore Roosevelt, Empire Builder","These are books about men who wanted a war. Or at least the next best thing: a state of intimidation, fear, anxiety and excitement, which would produce the fruits of war, foremost among them order and peace. But what these men got was not always what they yearned for. And the price was not what they were ready — or even able — to pay.",2010-04-21 17:18:25+00:00
The Ice Has Broken,"A remarkable sequence of events in April has turned the spotlight on the subject of nuclear disarmament and global security. I am referring to the signing by Presidents Obama and Medvedev of the New START treaty, the presentation of the Obama administration’s nuclear doctrine and the nuclear security summit meeting in Washington attended by leaders of several dozen countries.",2010-04-22 13:10:38+00:00
U.S. Faces Choice on New Weapons for Fast Strikes,"WASHINGTON — In coming years, President Obama will decide whether to deploy a new class of weapons capable of reaching any corner of the earth from the United States in under an hour and with such accuracy and force that they would greatly diminish America’s reliance on its nuclear arsenal.",2010-04-22 23:30:58+00:00
Chinese Military Seeks to Extend Its Naval Power,"YALONG BAY, China — The Chinese military is seeking to project naval power well beyond the Chinese coast, from the oil ports of the Middle East to the shipping lanes of the Pacific, where the United States Navy has long reigned as the dominant force, military officials and analysts say.",2010-04-23 22:17:55+00:00
Companies Feeling More Pressure to Cut Iran Ties ,"WASHINGTON — While President Obama struggles to negotiate United Nations sanctions with teeth against Iran, a parallel campaign to turn up the heat is gaining momentum by pressuring American and foreign corporations individually to cut their business ties there.",2010-04-24 01:35:15+00:00
The Public Rage Against Wall Street,To the Editor:,2010-04-24 02:49:38+00:00
"The Attack Coming From Bytes, Not Bombs","Blackouts hit New York, Los Angeles, Washington and more than 100 other American cities. Subways crash. Trains derail. Airplanes fall from the sky. ",2010-04-26 22:18:19+00:00
"Sudan’s Future Is Now, U.S. Envoy Says","WASHINGTON — A day after Sudan’s leader coasted to victory in a fraud-tainted election, a senior Obama administration official defended the vote, and said the United States should turn its attention to getting southern Sudan ready for its likely future as an independent state.",2010-04-28 02:44:38+00:00
No Excuses for E.U. on Nuclear Disarmament,BERLIN — This time the Europeans should have no excuses. ,2010-04-28 16:50:32+00:00
China Gains Influence in Korean Affairs as North and South Warily Seek Its Help,"SEOUL, South Korea — On Friday, President Lee Myung-bak will travel to China under growing pressure at home to make the case for crucial Chinese support for tough international sanctions against North Korea if, as is widely expected, the North is found responsible for the sinking of a South Korean ship. But he is unlikely to win that support, experts say, a reflection of China’s growing role in the Korean Peninsula.",2010-04-29 03:22:30+00:00
Shanghai Puts on a Green Face,"BEIJING — At the heart of the Shanghai World Expo, opening this weekend, there is an apparent, and glaring, contradiction.",2010-04-29 21:49:19+00:00
"Voices Across the Bay Area’s Racial Divide, and Other Highlights From Sunday’s Bay Area Report","Silence Surrounding Racial Tensions Broken | It has been years since race relations in the Bay Area, where tolerance is a civic religion, have taken such a sharp turn for the worse. Gerry Shih reports that repeated attacks on Asians by young African-Americans led to angry public gatherings in San Francisco and Oakland in the past week. Underlying the rising tension is rapid demographic change, which has brought a wave of Asian relocation into the Bayview and Hunter’s Point, historically black neighborhoods since the heyday of the Hunter’s Point Naval Shipyard. While scores of Chinese angrily demanded better police protection, two young African-American siblings, Amanze Emenike, 21, and Sherry Blunt, 22, talked to Mr. Shih about their motives in the robberies of Asians for which they were convicted, and their feelings about the changes in their Hunter’s Point neighborhood.",2010-05-02 17:23:23+00:00
Businesses Look for an 'in' With Beijing,"BEIJING — Every summer since 2000, General Electric has worked with the world’s largest Communist party to pick about 25 Chinese executives for the company’s leadership program in Crotonville, New York.",2010-05-04 13:20:43+00:00
Russian Official Says U.S. Adoptions Have Not Been Halted,"MOSCOW — After nearly a month of contradictory signals, a senior Russian official is now making clear that the government has not halted the adoption of Russian children by Americans.",2010-05-05 12:58:33+00:00
Obama Plans Revival of Russian Nuclear Deal ,"WASHINGTON — President Obama is preparing to revive a civilian nuclear cooperation agreement with Moscow that his predecessor shelved two years ago in protest of Russia’s war with Georgia, an American ally, administration officials said Thursday.",2010-05-06 20:45:23+00:00
"U.S. Orchestra Performs in China, in Echoes of 1973","BEIJING — Grant Xia had the misfortune of trying to take up violin as an amateur during the collective madness of the Cultural Revolution. Chinese officials banned classical music and sent musicians to re-education camps. Mr. Xia’s family collection of more than 1,000 vinyl records was destroyed. Mr. Xia soon stopped playing the violin.",2010-05-08 01:23:22+00:00
The Big Picture Beyond Arizona’s Law,To the Editor:,2010-05-08 19:55:12+00:00
Karzai’s Warm Reception Reflects New U.S. Approach,"WASHINGTON — The last time Afghanistan’s president, Hamid Karzai, was in Washington — a year ago — he had to share the spotlight with his Pakistani counterpart, Asif Ali Zardari, who got the bulk of the attention from the White House, the Pentagon and the State Department. Secretary of State Hillary Rodham Clinton even made a personal, unscheduled visit to huddle with Mr. Zardari at his hotel. ",2010-05-11 01:56:46+00:00
Censors Without Borders,"The Chinese-Canadian writer Denise Chong’s 1994 book “The Concubine’s Children,” a memoir of her maternal grandparents, won admiring reviews and spent more than a year and a half on The Globe and Mail’s best-seller list. But when her later book, “Egg on Mao,” came out in 2009, many people responded with trepidation. “What I heard most often was, ‘Is this a China-bashing book?’ ” Chong told me over the phone. When I saw the cover, I understood. It features a photo of Chairman Mao’s paint-splattered face underneath the bold type: “The Story of an Ordinary Man Who Defaced an Icon and Unmasked a Dictatorship.” The book tells the true story of Lu Decheng, who threw paint-filled eggs at Mao’s portrait in Tiananmen Square during the 1989 protests.",2010-05-14 16:56:35+00:00
Brazil’s Iran Diplomacy Worries U.S. Officials,"SÃO PAULO, Brazil — As President Luiz Inácio Lula da Silva heads to Tehran this weekend to make what many Western diplomats consider a last-ditch attempt at persuading Iran to temper its nuclear ambitions, officials in Washington have expressed concern that the effort could backfire, helping the Islamic republic to block — or at least delay — the United States and its allies from imposing sanctions. ",2010-05-15 01:44:41+00:00
U.S. Is Skeptical on Iranian Deal for Nuclear Fuel,"WASHINGTON — The United States, Europe and Russia responded with extreme skepticism to Iran’s announcement on Monday that it had reached an agreement to ship roughly half of its nuclear fuel to Turkey, saying they would continue to press for new sanctions against Tehran. ",2010-05-17 07:30:00+00:00
A Hard Push to Get Tough on Tehran,"WASHINGTON — These days, when Senator Jon Kyl denounces efforts to muffle a strong response to Iran’s rush toward nuclear weapons, his prime target is not the Chinese or Russians, but Barack Obama.",2010-05-17 11:10:08+00:00
Major Powers Have Deal on Sanctions for Iran,"WASHINGTON — The Obama administration announced an agreement on Tuesday with other major powers, including Russia and China, to impose a fourth set of sanctions on Iran over its nuclear program, setting the stage for an intense tug of war with Tehran as it tries to avoid passage of the penalties by the full United Nations Security Council.",2010-05-18 14:47:32+00:00
Don’t Sink Diplomacy,"IN 1998, I led a team of American government experts to an underground installation to determine if North Korea was cheating on a 1994 agreement to eliminate its nuclear weapons program. Pyongyang had recently tested a long-range missile, and relations were tense. ",2010-05-19 02:06:30+00:00
"For the 2 Koreas, Joint Appearance at World Cup Turns Sour","SEOUL — With both North and South Korea in the World Cup for the first time, many on this war-divided peninsula were hoping that sports could cross the border and unite people.",2010-05-19 11:50:41+00:00
Deal Seems Near on U.S. Base in Japan,"TOKYO — Major Japanese newspapers reported Thursday that Prime Minister Yukio Hatoyama has decided to reverse himself and accept nearly all of Washington’s demands that he honor an existing agreement to relocate an American air base on Okinawa, in an attempt to end a damaging dispute that had sown confusion and mistrust between the longtime allies.",2010-05-20 11:07:42+00:00
America Moves the Goalposts,"NEW YORK — John Limbert, once a U.S. hostage in Tehran, now charged with Iranian affairs at the State Department, has given a good description of the caricatures that bedevil American-Iranian non-relations.",2010-05-20 12:17:55+00:00
Clinton Sees U.S. Pavilion at China Expo,"SHANGHAI — By all accounts, the United States would have been a no-show at the Shanghai Expo had Secretary of State Hillary Rodham Clinton not opened her Rolodex and raised about $60 million in private cash to finance a pavilion here. So it seemed fair that Mrs. Clinton got a rousing cheer from a group of Chinese children when she visited the building on Saturday.",2010-05-22 15:27:43+00:00
U.S. Implicates North Korean Leader in Attack,"WASHINGTON — A new American intelligence analysis of a deadly torpedo attack on a South Korean warship concludes that Kim Jong-il, the ailing leader of North Korea, must have authorized the torpedo assault, according to senior American officials who cautioned that the assessment was based on their sense of the political dynamics there rather than hard evidence.",2010-05-22 16:08:41+00:00
Japan Relents on U.S. Base on Okinawa,"TOKYO — Reneging on a prominent campaign promise, Prime Minister Yukio Hatoyama told outraged residents of Okinawa on Sunday that an American air base would be moved only to the north side of the island rather than off the island.",2010-05-23 13:55:41+00:00
U.S. Presses China to Punish North Korea for Ship,"BEIJING — The United States began pressing the Chinese on Sunday to back punitive measures against North Korea over strong evidence it had torpedoed a South Korean warship, but American officials acknowledged China’s reluctance to discipline its isolated neighbor.",2010-05-23 14:39:18+00:00
Iranian Says Uranium Deal Off if Sanctions Are On,CAIRO — The speaker of Iran’s Parliament said Sunday that his country would abandon a deal to ship some of its nuclear fuel to Turkey and rethink its cooperation with the International Atomic Energy Agency if the United States pushed new sanctions through the United Nations Security Council.,2010-05-23 21:23:24+00:00
Pentagon and U.N. Chief Put New Pressure on N. Korea,"WASHINGTON — The United States and its allies put new pressure on North Korea on Monday, announcing naval exercises next month to detect submarines of the kind suspected of sinking a South Korean warship, and winning the support of the secretary general of the United Nations for Security Council action.",2010-05-24 06:39:56+00:00
Clinton and Geithner Face Hurdles in China Talks,BEIJING — China and the United States opened three days of high-level meetings here on Monday meant to broaden and deepen the ties between the world’s largest developed and developing economies.,2010-05-24 12:17:21+00:00
China's North Korean Quandary,"The U.S. request for China’s support to sanction North Korea for purportedly torpedoing the Cheonan will likely be met with, at most, a lukewarm response. ",2010-05-25 11:50:43+00:00
Little Progress on Korea Dispute in China Talks,"BEIJING — China and the United States wrapped up three days of high-level meetings with a handful of trade and energy agreements but little progress on the most pressing American priority: winning China’s backing for new measures against North Korea, which South Korea has accused of torpedoing one of its warships.",2010-05-25 12:15:56+00:00
U.S. Pledges to Help S. Korea at U.N.,"SEOUL, South Korea — With political and military tension increasing daily on the Korean Peninsula, Secretary of State Hillary Rodham Clinton said Wednesday that Washington would stand beside Seoul as it sought redress at the United Nations Security Council over what South Korea calls the North’s sinking of a South Korean warship.",2010-05-26 06:53:36+00:00
Turkey Takes an Ambitious New Path,BERLIN — Ankara mightily irritated the big powers last week by brokering a uranium exchange deal with Iran.,2010-05-26 10:31:05+00:00
"U.S. Stands With an Ally, Eager for China to Join the Line","SEOUL, South Korea — When Secretary of State Hillary Rodham Clinton on Wednesday declared America’s solidarity with South Korea in its mounting confrontation with North Korea, she had more than a domestic audience in mind: she was also speaking to the Chinese.",2010-05-27 01:12:01+00:00
"In the Koreas, Five Possible Ways to War",WASHINGTON,2010-05-29 23:24:25+00:00
Hunting for Liberia’s Missing Millions,"MONROVIA, Liberia — How much money did Charles G. Taylor, the deposed president of Liberia, siphon out of his destitute, war-shattered country, and where is it?",2010-05-30 22:42:31+00:00
Ties to U.S. Played Role in Downfall of Japanese Leader,"SEOUL, South Korea  When Prime Minister Yukio Hatoyama of Japan abruptly stepped down Wednesday, largely for his failure to move an American air base off Okinawa, he was essentially admitting he had not won popular support for a prominent campaign pledge: ending Japan’s postwar dependence on the United States for its security.",2010-06-03 01:19:16+00:00
"Chinese Military Impedes Ties to Pentagon, Gates Says","SINGAPORE  While China’s relations with the United States are improving in many areas, particularly on political and economic issues, China’s military is blocking efforts to strengthen ties with the Pentagon, Defense Secretary Robert M. Gates told reporters on Friday.",2010-06-04 14:07:20+00:00
"With Backdrop of Glamour, Wal-Mart Stresses Global Growth","FAYETTEVILLE, Ark.  Wal-Mart’s past was as a humble five-and-dime store in nearby Bentonville, but at its shareholders’ meeting here Friday, the retailer said its future would be in distant lands.",2010-06-05 02:44:26+00:00
U.S. Presses Its Case Against Iran Ahead of Sanctions Vote,"WASHINGTON — With a vote on new sanctions against Iran only days away, the Obama administration is making the case to members of the United Nations Security Council that Iran has revived elements of its program to design nuclear weapons that American intelligence agencies previously concluded had gone dormant.",2010-06-08 01:31:41+00:00
U.N. Is Set to Vote on Iran Sanctions,"UNITED NATIONS  The United Nations Security Council is scheduled on Wednesday to impose new sanctions against Iran over its nuclear program, taking aim at the financial might of the Revolutionary Guards Corps as well as Iran’s military and nuclear industries with the addition of 41 enterprises to the blacklist. ",2010-06-08 20:31:11+00:00
Behind a Military Chill: A More Forceful China,"BEIJING  If anyone ever doubted it, a testy exchange at a Singapore conference last weekend made it clear: Relations between the American and Chinese militaries are in a very deep freeze. ",2010-06-09 01:18:41+00:00
Iran Sanctions and the Threat of War,"The sanctions against Iran represent a significant achievement for Barack Obama. By getting the Russians and Chinese to agree, he has managed to secure a level of support against Iran that George W. Bush could only have dreamed of, and thus has strengthened America’s hand against Tehran. ",2010-06-11 11:51:23+00:00
