headline,lead_paragraph,date
Businesses Plead to Stop More China Tariffs. They Expect to Be Ignored.,WASHINGTON — Nervous business owners are spending seven days trying to persuade the Trump administration not to impose tariffs on an additional $300 billion worth of Chinese goods. Most are bracing for disappointment.,2019-06-17 23:41:17+00:00
"As U.S. and Iran Face Off, Europe Is Stuck in the Middle","BRUSSELS — As tensions between Washington and Tehran escalate, European leaders find themselves in an uncomfortable place they have feared ever since President Trump pulled out of the Iran nuclear deal 13 months ago and restored punishing sanctions against Tehran.",2019-06-18 13:04:25+00:00
Trump and Xi Will Meet at G-20 Amid Stalled Trade Talks,"WASHINGTON — President Trump said on Tuesday that he and President Xi Jinping of China had spoken by phone and would have an “extended” meeting at the Group of 20 meeting next week in Osaka, Japan.",2019-06-18 14:06:19+00:00
Global Economic Growth Is Already Slowing. The U.S. Trade War Is Making It Worse.,"WASHINGTON — President Trump’s trade war is chilling business investment, confidence and trade flows across the world, a development that foreign leaders and business executives say is worsening a global economic slowdown that was already underway.",2019-06-18 15:59:52+00:00
The Unspoken Agenda at the Xi-Kim Meeting? Could Be Messaging Trump,"Officially, President Xi Jinping of China is visiting North Korea this week to strengthen “strategic communication and exchanges” between the two countries, as he wrote on Wednesday in a front-page op-ed for a North Korean state newspaper.",2019-06-19 21:27:58+00:00
"A Trio of Unlikely Partners: Kim, Xi and Trump","WASHINGTON — President Trump revels in his friendships with the leaders of China and North Korea, but can seem jealous when his two friends spend time with each other. He once griped that President Xi Jinping of China encouraged a visiting Kim Jong-un of North Korea to take a harder line in his nuclear diplomacy with the United States.",2019-06-20 00:05:49+00:00
The World’s Lamest Trojan Horse,"In February 2012, when I was an undergraduate at the University of Iowa, Xi Jinping, the vice president of China at the time and now president, paid a visit to Muscatine, a small town where he’d briefly stayed while on a research trip in 1985.",2019-06-20 15:00:04+00:00
Taiwan’s iPhone Tycoon Walks a Fraught U.S.-China Line in His Presidential Run,"TAIPEI, Taiwan — Like other presidential hopefuls in Taiwan, Terry Gou has spent the past few weeks working on his public image by carrying toddlers, wrapping dumplings and helping farmers.",2019-06-21 07:15:34+00:00
"In Pictures: For Kim Jong-un and Xi Jinping, Small Talk and Mass Games","Kim Jong-un, North Korea’s ruler, greeted President Xi Jinping of China this week with the pomp and ceremony befitting the leader of the North’s oldest ally, closest friend and largest trading partner. ",2019-06-21 07:56:43+00:00
Friendlier Days for North Korea and China? Maybe Not,"BEIJING — They stood shoulder to shoulder in a sleek, open-air Mercedes, waving at cheering crowds in the North Korean capital, Pyongyang. They watched a propaganda spectacle in a stadium, chatting all the while. And the visitor was greeted with a candy-colored banner hailing him as Grandpa Xi.",2019-06-21 11:38:24+00:00
U.S. Blacklists More Chinese Tech Companies Over National Security Concerns,"WASHINGTON — The Trump administration added five Chinese entities to a United States blacklist on Friday, further restricting China’s access to American technology and stoking already high tensions before a planned meeting between President Trump and President Xi Jinping of China in Japan next week.",2019-06-21 15:52:19+00:00
Iranian Force Exults in Downing of U.S. Drone With a Feast and a Prayer,"Seated on the floor of a villa in northeast Tehran around a tablecloth spread with platters of saffron chicken and rice with barberries, about 30 officials of Iran’s Islamic Revolutionary Guards Corps and guests gathered Thursday night for a prayerful celebration.",2019-06-22 17:33:48+00:00
"Trump’s Iran Reversal Raises Allies’ Doubts Over His Tactics, and U.S. Power",BERLIN — Some framed it as another empty threat from a leader whose bark is consistently worse than his bite. Some saw a method to the perceived madness — a potentially shrewd act of brinkmanship.,2019-06-23 18:47:34+00:00
"Trump Imposes New Sanctions on Iran, Adding to Tensions","WASHINGTON — President Trump announced on Monday that he was imposing new sanctions on Iran, stepping up a policy of pressuring the nation’s leaders and further squeezing the Iranian economy in retaliation for what the United States says are recent aggressive acts by Tehran.",2019-06-24 14:17:37+00:00
‘My Plan B Is Maybe My Plan A’: Trump Threatens New Tariffs on China,"WASHINGTON — President Trump on Wednesday played down the importance of securing a trade deal with China as he prepared to meet with its president, Xi Jinping, saying he was ready to proceed with additional tariffs if negotiations between the countries failed to get back on track.",2019-06-26 14:11:57+00:00
"U.S. and China Angle for Trade Truce, but Both Insist the Other Will Back Down","WASHINGTON — The fate of a yearlong trade war will reach a pivotal moment this weekend as President Trump and President Xi Jinping of China meet in Japan. But while both leaders appear open to a truce, they have hardened their positions ahead of the talks, leaving it unclear how the United States and China will resolve the tensions that have thrust the world’s two largest economies into conflict.",2019-06-27 19:21:43+00:00
"The World’s Top Stock Market? Right Now, It’s Russia",Bragging rights for the world’s hottest major stock market this year belong to an unlikely leader: President Vladimir V. Putin of Russia. ,2019-06-28 04:01:07+00:00
"Before Talks With Trump, Xi Promotes His Image as a Leader With Friends","BEIJING — By the time China’s leader, Xi Jinping, sees President Trump on Saturday, he will already have met with the leaders of Russia, India, Japan and some African nations, appearances the Chinese choreographed to portray Mr. Xi as a man of the world with enough friends to offset the animosity of the United States.",2019-06-28 04:18:54+00:00
"As Trump and Xi Talk Trade, Huawei Will Loom Large","DONGGUAN, China — President Trump and China’s leader, Xi Jinping, are expected to try again to resolve their tariff war when they meet in Japan on Saturday. ",2019-06-28 09:06:06+00:00
"5 Takeaways From the G20 Summit: Easing Off Trump’s China Trade War, for Now","OSAKA, Japan — Before President Trump had even arrived for the Group of 20 summit in Osaka, Japan, this past week, he set the tone by attacking America’s closest allies, including the host country.",2019-06-29 13:57:04+00:00
A China-U.S. Trade Truce Could Enshrine a Global Economic Shift,"OSAKA, Japan — The spin from President Trump and China’s propaganda machines on Saturday portrayed a truce in a trade war that has shaken economies and markets around the world. Tariffs won’t rise further, at least not yet. And the United States will loosen its potentially devastating punishments against Huawei, China’s most successful multinational company.",2019-06-29 15:39:13+00:00
"Trump Restarts China Trade Talks, but the Two Sides Remain Far Apart","WASHINGTON — A day after agreeing to resume trade talks with China, President Trump and his top advisers said no timeline existed for reaching a deal and suggested that the two sides remained as far apart as they were when talks broke up in May.",2019-06-30 20:30:21+00:00
DealBook Briefing: Trump Gives Huawei a Breather. Sort of.,Good Monday. (Was this email forwarded to you? Sign up here.),2019-07-01 10:30:59+00:00
"Xinjiang, Solar Eclipse, Iran: Your Wednesday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-07-02 19:54:35+00:00
"Amid Talks With U.S., Glimpses of New Futures for North Korea","When President Richard M. Nixon met in Beijing almost 50 years ago with Mao Zedong, China’s totalitarian strongman and a nuclear-armed adversary, the two leaders knew they were setting their countries on a new path.",2019-07-02 22:25:59+00:00
Trump Is Losing His Trade Wars,"Donald Trump’s declaration that “trade wars are good, and easy to win” will surely go down in the history books as a classic utterance — but not in a good way. Instead it will go alongside Dick Cheney’s prediction, on the eve of the Iraq war, that “we will, in fact, be welcomed as liberators.” That is, it will be used to illustrate the arrogance and ignorance that so often drives crucial policy decisions.",2019-07-05 00:06:28+00:00
Why This Narrow Strait Next to Iran Is So Critical to the World’s Oil Supply,Twenty percent of the global oil supply flows past Iran through the Strait of Hormuz.,2019-07-07 12:51:03+00:00
U.S. Missiles Found in Libyan Rebel Camp Were First Sold to France,"WASHINGTON — A cache of powerful American missiles was sold to France before ending up in the hands of rebel fighters loyal to Gen. Khalifa Hifter, who is seeking to overthrow the United Nations-backed government in Tripoli.",2019-07-09 17:21:10+00:00
Trump Administration Will Allow Some Companies to Sell to Huawei,"WASHINGTON — The Trump administration is following through with plans to allow American companies to continue doing business with Huawei, the Chinese telecom equipment giant, just weeks after placing the company on a Commerce Department blacklist.",2019-07-09 18:30:52+00:00
"Hong Kong, Twitter, Virgin Galactic: Your Wednesday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-07-09 20:26:22+00:00
China and U.S. Differ Over Agricultural Purchases Trump Boasted About,"WASHINGTON — President Trump emerged from a June meeting in Japan with Xi Jinping, the Chinese president, saying that China would immediately begin purchasing American farm products in return for a trade truce that would forestall more United States tariffs on Chinese goods.",2019-07-10 19:10:35+00:00
U.S. Announces Inquiry of French Digital Tax That May End in Tariffs,"WASHINGTON — The Trump administration said on Wednesday that it would investigate whether a French plan to impose a tax on American technology giants like Facebook and Google amounts to an unfair trade practice that could be punished with retaliatory tariffs, escalating its global trade fight.",2019-07-10 22:15:59+00:00
"France Moves to Tax Tech Giants, Stoking Fight With White House","PARIS — President Emmanuel Macron’s government waded into a potentially messy fight with the White House on Thursday as French lawmakers voted to impose a tax on Facebook, Google and other American technology giants despite a blunt warning from the Trump administration.",2019-07-11 11:52:57+00:00
"Biden, in Foreign Policy Speech, Castigates Trump and Urges Global Diplomacy","After spending two weeks sparring with his presidential primary opponents, Joseph R. Biden Jr. sought once more to rise above the Democratic fray on Thursday, delivering a sweeping foreign policy address that denounced President Trump as incapable of global leadership and called for a new commitment to multilateral diplomacy.",2019-07-11 15:38:26+00:00
Taiwan President Risks Infuriating China With U.S. Visit,"The leader of Taiwan, the self-governing island of 24 million claimed by China, visited the United States on Thursday and said her people would “never be intimidated,” risking China’s wrath and a further fraying of ties between Beijing and the Trump administration.",2019-07-11 19:29:18+00:00
Trump’s Asia Gamble: Shatter Enduring Strategies on China and North Korea,"WASHINGTON — As he tries to tackle the greatest challenges to American power in Asia, President Trump is overturning policy toward China and North Korea that for decades was as canonical as Confucian ritual.",2019-07-11 20:22:04+00:00
Koch Executive’s Harassment in China Adds to Fears Among Visitors,"A Koch Industries executive was told he could not leave China. An ex-diplomat who helped organize a technology forum in Beijing was hassled by authorities who wanted to question him. An industry group developed contingency plans, in case its offices were raided and computer servers were seized.",2019-07-11 23:00:09+00:00
"As Nations Look to Tax Tech Firms, U.S. Scrambles to Broker a Deal","WASHINGTON — For most of the 21st century, wealthy nations have engaged in a race to the bottom on corporate taxes, cutting rates in an effort to poach business activity across borders. Very quickly, that script has flipped.",2019-07-12 07:00:07+00:00
China Vows Sanctions on U.S. Firms Selling Arms to Taiwan,"BEIJING — China said on Friday that it would impose sanctions on American companies involved in the recently proposed sale of more than $2 billion in arms to Taiwan. The move could further strain ties between the two large powers, whose governments have been targeting each other’s businesses for punishment as a tariff war boils.",2019-07-12 17:44:09+00:00
‘We’re Almost Extinct’: China’s Investigative Journalists Are Silenced Under Xi,"BEIJING — She was once one of China’s most feared journalists, roaming the country uncovering stories about police brutality, wrongful convictions and environmental disasters. But these days, Zhang Wenmin struggles to be heard.",2019-07-13 02:44:49+00:00
"India, China, Novak Djokovic: Your Monday Briefing","A Canadian citizen, who hasn’t been identified, is the latest to be arrested in China since December, adding to months of heightened diplomatic tensions between the two countries.",2019-07-14 20:00:57+00:00
Trump Sends Negotiators to Geneva for Nuclear Talks With Russians and Also Seeks to Limit Chinese Warheads,"WASHINGTON — President Trump is sending a high-level delegation to meet with Russian counterparts in Geneva this week to pursue an arms control treaty that for the first time would cap the nuclear arsenals of not just the two largest powers, but China as well.",2019-07-15 20:51:32+00:00
"Christine Lagarde, Iran, Trade: Your Tuesday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-07-16 04:12:43+00:00
"As Duterte Courts China, U.S. Says Don’t Forget Your Old Friend","MANILA — The Philippines stressed Tuesday that the country was not drifting into the military orbit of China, despite President Rodrigo Duterte’s perceived warming ties with Beijing and fresh concerns about Beijing’s aggressiveness in the South China Sea.",2019-07-16 08:07:20+00:00
Erdogan Goes His Own Way as Turkish Distrust With U.S. Grows,ISTANBUL — President Recep Tayyip Erdogan has marked the anniversary of a failed coup against him every passing year — this week was the third — with a national holiday that has turned the traumatic event into a celebration of Turkish nationalism.,2019-07-16 20:22:54+00:00
No Questions About U.S. Wars in Defense Chief’s Confirmation Hearing,"WASHINGTON — President Trump’s newest nominee to lead the Pentagon faced no questions from senators about the continuing wars in Afghanistan and Iraq, where thousands of American troops are deployed, during a mostly muted confirmation hearing on Tuesday.",2019-07-16 21:18:24+00:00
Iran’s Foreign Minister Proposes Modest Deal to End Impasse With U.S.,"Iran’s foreign minister said on Thursday that he was willing to meet with American senators to discuss possible ways out of the nuclear crisis with the Trump administration and, for the first time, floated an opening bid of modest steps that Tehran would be willing to take in return for simultaneous lifting of sanctions President Trump reimposed last year.",2019-07-18 19:25:26+00:00
Trump Says U.S. Shot Down Iranian Drone as Both Nations Dig In,"WASHINGTON — The American military downed an Iranian drone in the Strait of Hormuz on Thursday in what President Trump called an act of self-defense, just hours after Iran’s chief diplomat offered a modest road map for easing tensions with the United States.",2019-07-18 19:54:40+00:00
A New Red Scare Is Reshaping Washington,"WASHINGTON — In a ballroom across from the Capitol building, an unlikely group of military hawks, populist crusaders, Chinese Muslim freedom fighters and followers of the Falun Gong has been meeting to warn anyone who will listen that China poses an existential threat to the United States that will not end until the Communist Party is overthrown.",2019-07-20 19:15:42+00:00
DealBook Briefing: Chinese Investment in the U.S. Drops 90%,Good Monday. (Was this email forwarded to you? Sign up here.),2019-07-22 10:06:03+00:00
Tech Executives Push Trump on Huawei Sales,"WASHINGTON — President Trump on Monday assured executives of several big technology companies that his administration would make “timely” decisions about whether to allow American firms to continue selling products to Huawei, the Chinese telecom equipment giant that has been placed on a government blacklist, the White House said in a statement.",2019-07-23 00:39:32+00:00
Were U.S. Diplomats Attacked in Cuba? Brain Study Deepens Mystery,"In late 2016, dozens of United States diplomats working in Cuba and China began reporting odd mental symptoms: persistent headaches, vertigo, blurred vision, hearing phantom sounds. Since then, scientists and commentators have groped for plausible explanations. Deliberate physical attacks, involving microwaves or other such technology? Or were psychological factors, subconscious yet mind-altering, the more likely cause?",2019-07-23 15:01:12+00:00
Trump’s Secret Foreign Aid Program,"Donald Trump often complains that the media don’t give him credit for his achievements. And I can think of at least one case where that’s true. As far I can tell, almost nobody is reporting that he has presided over a huge — but hidden — increase in foreign aid, the money America gives to foreigners. In fact, the hidden Trump program, currently running at around $40 billion a year, is probably the biggest giveaway to other nations since the Marshall Plan.",2019-07-25 20:50:26+00:00
U.S. Rolls Out More Farm Aid as Soy Growers Urge Trade Cease-Fire,"WASHINGTON — The Trump administration on Thursday unveiled details of a $16 billion aid package to help farmers hurt by President Trump’s trade war with China, as soybean growers from around the country converged on Washington to tell lawmakers that rural America is ready for a cease-fire.",2019-07-25 22:59:04+00:00
China Needs New Places to Sell Its Mountain of Stuff,"BEIJING — China has too many factories making too many goods. Thanks to its punishing trade war with the United States, its biggest overseas customer isn’t buying like before.",2019-07-26 09:00:19+00:00
White House Considered Weakening U.S. Dollar Before Ruling It Out,"WASHINGTON — President Trump and his economic advisers met this week to discuss intervening in currency markets to artificially weaken the dollar, but decided against the idea, Larry Kudlow, director of the National Economic Council, said on Friday.",2019-07-26 17:44:59+00:00
Huawei’s Sales Jump Despite Trump’s Blacklisting,"BEIJING — A little over two months after Huawei’s chief executive began comparing his embattled company to a bullet-riddled fighter plane, the Chinese tech giant said its sales for January through June grew by nearly a quarter from a year earlier, a sign that the Trump administration’s clampdown has hardly brought the company crashing to the ground.",2019-07-30 07:27:52+00:00
Lawmakers Accuse Trump and Aides of Delaying F-16 Sales to Taiwan,"WASHINGTON — Lawmakers in Congress from both political parties have accused the Trump administration of delaying an $8 billion sale of F-16 fighter jets to Taiwan, the self-governing democratic island off the coast of China that is supported by the United States.",2019-07-30 09:00:08+00:00
Trump Goads China and Plays Down Chances of a Trade Deal Before 2020,"WASHINGTON — As trade talks between the United States and China resumed on Tuesday in Shanghai, President Trump began playing down the likelihood of a deal before the 2020 election.",2019-07-30 17:12:09+00:00
"Echo Trump’s Tough Talk, or Lift Tariffs? Democrats Clash Over Trade",WASHINGTON — Democratic presidential candidates clashed in a Tuesday night debate over how they would change course from President Trump’s protectionist trade agenda in fiery exchanges that underscored the depth of the rift within the party over economic policy.,2019-07-31 10:00:05+00:00
U.S.-China Trade Talks End With No Deal in Sight,American and Chinese negotiators finished talks on Wednesday with little progress toward ending a trade war that has shaken the world’s economic confidence and rattled markets.,2019-07-31 11:19:47+00:00
"China, an Eye on Elections, Suspends Some Travel Permits to Taiwan","TAIPEI, Taiwan — The Chinese government announced on Wednesday that it would temporarily stop issuing individual travel permits to Taiwan, a move that appears intended to influence the politics of the self-governing island ahead of a coming election.",2019-07-31 17:00:46+00:00
China Reacts to Trade Tariffs and Hong Kong Protests by Blaming U.S.,"WASHINGTON — President Trump, frustrated by increasingly fruitless negotiations with China, said Thursday that the United States would impose a 10 percent tariff on an additional $300 billion worth of Chinese imports next month, a significant escalation in a trade war that has dragged on for more than a year.",2019-08-01 17:44:59+00:00
"U.S. Ends Cold War Missile Treaty, With Aim of Countering China","WASHINGTON — The United States on Friday terminated a major treaty of the Cold War, the Intermediate Nuclear Forces agreement, and it is already planning to start testing a new class of missiles later this summer. ",2019-08-02 00:11:13+00:00
"China Trade, Persian Gulf, Wales Election: Your Friday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-08-02 03:01:10+00:00
China Reacts to Trade Tariffs and Hong Kong Protests by Blaming U.S.,"BEIJING — A popular news anchor watched by hundreds of millions of Chinese poured scorn on the United States, using an obscenity to accuse it of sowing chaos. A prominent official blamed Washington directly for the antigovernment protests upending Hong Kong.",2019-08-02 09:00:10+00:00
China Wants to Hit Back at Trump. Its Own Economy Stands in the Way.,"BEIJING — As China considers ways to retaliate against President Trump’s mounting tariffs, it has increasingly acknowledged that it must first address its main obstacle to punching back: its own slumping economy.",2019-08-02 12:36:57+00:00
Trump Plans More Tariffs for China. You’ll Feel This Round.,"President Trump announced  another wave of China tariffs this week, essentially saying he would impose a tax on nearly all $540 billion in Chinese goods that come into the United States in a year. And this batch could really bite.",2019-08-02 20:49:46+00:00
Spiraling Trade Tensions Threaten Economy as Trump Pressures China,"WASHINGTON — Global trade tensions escalated this week as the United States renewed its tariff war with China, sending major stock indexes tumbling as fears of an economic slowdown rattled investors around the world.",2019-08-03 00:04:01+00:00
"Defying U.S. Sanctions, China and Others Take Oil From 12 Iranian Tankers",The U.S. has been unable to halt Iranian oil exports.,2019-08-03 09:00:01+00:00
Pentagon Chief in Favor of Deploying U.S. Missiles to Asia,"SYDNEY, Australia — The American defense secretary, Mark T. Esper, said Saturday that he was in favor of deploying ground-based missiles to Asia, a day after the United States formally pulled out of a Cold War-era arms treaty that directly limited such weapons.",2019-08-03 12:57:27+00:00
"As Japan and South Korea Feud Intensifies, U.S. Seems Unwilling, or Unable, to Help","TOKYO — North Korea had launched its third barrage of short-range missiles in just over a week, parading its growing ability to strike its neighbors with devastating firepower.",2019-08-04 23:17:47+00:00
China’s Currency Weakens in a Potential Challenge to Trump,"BEIJING — China’s currency weakened past the psychologically important point of 7 to the American dollar for the first time in more than a decade, a move that reflects the growing severity of the trade war with the United States and that could indicate Beijing’s growing desire to find ways to retaliate against President Trump.",2019-08-05 02:43:47+00:00
Stocks See Worst Decline of 2019 as China Raises Trade Tensions With U.S.,"China introduced a powerful weapon to the trade war on Monday, letting its currency weaken sharply in a move that left financial markets lurching and investors worried about how the worsening hostilities between Beijing and Washington would affect corporate profits and the already slowing pace of global growth.",2019-08-05 13:32:15+00:00
How Does China’s Currency Move Put Pressure on U.S.?,"As the United States and China swap threats and mete out increasingly punishing tariffs, the world is watching to see whether Beijing turns to one of its most potent economic weapons. ",2019-08-05 15:56:15+00:00
Stock Markets Hit Pause After Wall Street’s Trade-Driven Rout,"BEIJING — Stock markets steadied on Tuesday after a rout the day before, amid signs that Beijing would not immediately act on its veiled threat to use the value of its currency as a weapon in China’s trade war with the United States.",2019-08-06 08:55:18+00:00
"In Trade War, China’s Hard-Line Stance Risks Economy",BEIJING — China’s leader sent a strong message: the Chinese currency could be used as a weapon in the trade war.,2019-08-06 16:08:54+00:00
The U.S. Labeled China a Currency Manipulator. Here’s What It Means,"The Trump administration labeled China a currency manipulator on Monday, after China allowed the value of its currency to fall. ",2019-08-06 21:19:16+00:00
Jon M. Huntsman Jr. Resigns as U.S. Ambassador to Russia,"Jon M. Huntsman Jr., the United States ambassador in Moscow who carried out President Trump’s policies during a highly turbulent period of sanctions and investigations into Russian electoral interference, resigned on Tuesday.",2019-08-06 22:30:39+00:00
Trump Wants a Weaker Dollar. Getting One Isn’t So Easy.,The trade war between Washington and Beijing took an unexpected turn this week as China let its currency drop sharply and the United States responded by officially designating the country a currency manipulator. ,2019-08-06 22:59:10+00:00
"With Tougher U.S. Sanctions on Venezuela, Bolton Says ‘Now is the Time for Action’","CARACAS, Venezuela — An international summit meeting on Tuesday that was meant to break the political stalemate in Venezuela became a one-sided showcase for the United States’ toughest sanctions yet on President Nicolás Maduro’s authoritarian regime.",2019-08-06 23:19:43+00:00
U.S. Moves to Ban Huawei From Government Contracts,"The Trump administration on Wednesday took a tactical step in its trade confrontation with China, by releasing a rule that restricts government agencies from doing business with Huawei, the giant Chinese maker of telecommunications equipment and smartphones.",2019-08-07 19:38:34+00:00
"As Duterte Drifts Toward China, a U.S. Carrier Makes a Point in Manila","MANILA — Amid concerns in the Philippines about the future of its military alliance with the United States, the aircraft carrier Ronald Reagan moored off Manila this week to show support for an ally locked in a territorial dispute with China.",2019-08-08 06:07:57+00:00
China’s Theory for Hong Kong Protests: Secret American Meddling,"HONG KONG — Many explanations have been put forward to explain why Hong Kong, a city famous for its orderly ways, has been convulsed by nine weeks of increasingly violent protests.",2019-08-08 12:27:36+00:00
"Welcome to Mongolia, Mr. Defense Secretary. Here’s Your Horse.","ULAANBAATAR, Mongolia — On his first international trip since being confirmed as defense secretary, Mark T. Esper has tried to affirm the United States’ commitment to its Asia-Pacific allies by sitting down with government leaders, taking in national landmarks and holding forth about “enduring bonds” and “deep friendship.”",2019-08-08 14:05:52+00:00
Are We Headed for Another Expensive Nuclear Arms Race? Could Be.,"BRUSSELS — After the recent death of the treaty covering intermediate-range missiles, a new arms race appears to be taking shape, drawing in more players, more money and more weapons at a time of increased global instability and anxiety about nuclear proliferation.",2019-08-08 16:16:59+00:00
U.S. Sanctions Turn Iran’s Oil Industry Into Spy vs. Spy,"They change offices every few months and store documents only in hard copy. They scan their businesses for covert listening devices and divert all office calls to their cellphones. They know they are under surveillance, and assume their electronics are hacked.",2019-08-08 17:05:17+00:00
‘Weaponized’ Currency and Mining Limits: China’s Responses to Trump Take Shape,"BEIJING — China may turn its currency into a weapon. It has already stopped buying American crops. Its mining industry stands ready to hold back minerals that are crucial to making iPhones and missiles, and its policymakers are openly discussing doing without American trade.",2019-08-08 17:20:09+00:00
Wife of American Imprisoned in Iran Cites ASAP Rocky in Plea for Trump’s Help,"WASHINGTON — The wife of an American held for three years in an Iranian prison appealed to President Trump on Thursday to help secure her husband’s release, invoking Mr. Trump’s recent assistance to another detainee navigating a foreign justice system: ASAP Rocky.",2019-08-08 18:07:24+00:00
The U.S. Needs More Nukes,"“In the capitals of the North Atlantic Treaty Organization, there is a clear lack of confidence in the United States’ reliability as a military ally.”",2019-08-10 00:13:19+00:00
Trump’s Push to Bring Back Jobs to U.S. Shows Limited Results,"WASHINGTON — From tax cuts to relaxed regulations to tariffs, each of President Trump’s economic initiatives is based on a promise: to set off a wave of investment and bring back jobs that the president says the United States has lost to foreign countries.",2019-08-13 09:00:06+00:00
Waning of American Power? Trump Struggles With an Asia in Crisis,"WASHINGTON — For two and a half years, President Trump has said he is finally doing in Asia what he asserts his predecessor, Barack Obama, failed to achieve with a strategic pivot: strengthen American influence and rally partners to push back against China. ",2019-08-13 22:35:43+00:00
Trump and Xi Sittin’ in a Tree,I was glad to see the stock market get a boost from the news that Chinese and U.S. trade negotiators were talking again and that President Trump blinked a bit and pulled some of his planned tariffs. ,2019-08-13 22:54:08+00:00
"‘Hong Kong Thing’ Is ‘Very Tough,’ but Trump Doesn’t Criticize China","WASHINGTON — President Trump, presenting himself as a neutral observer of the mass protests in Hong Kong, offered lukewarm support on Tuesday for pro-democracy demonstrators there but stopped short of criticizing the government in Beijing.",2019-08-14 00:25:50+00:00
Trump Incorrectly Has Insisted ‘China’s Paying the Tariffs’,"President Trump has stated that China is paying for all or most of the tariffs on Chinese imports. On Tuesday, the Trump administration said it would delay the tariffs until after this year’s holiday spending.",2019-08-14 19:34:48+00:00
Stocks Whipsaw as Traders Face Conflicting Trade War Signals,Stocks swerved up and down on Thursday before ending with a modest gain after China sent conflicting signals about how it would respond to President Trump’s threats of new tariffs and investors took some solace in upbeat economic and earnings data.,2019-08-15 08:05:33+00:00
"Trump’s Hong Kong Caution Isolates Him From Congress, Allies and Advisers","WASHINGTON — President Trump’s cautious distance from Hong Kong’s pro-democracy movement has left him politically isolated from both parties in Congress, the State Department, European allies and his most hawkish advisers at the White House.",2019-08-16 00:08:25+00:00
"With Trump as President, the World Is Spiraling Into Chaos","Earlier this week, Pakistan’s ambassador to the United States, Asad Majeed Khan, visited The New York Times editorial board, and I asked him about the threat of armed conflict between his country and India over Kashmir. India and Pakistan have already fought two wars over the Himalayan territory, which both countries claim, and which is mostly divided between them. India recently revoked the constitutionally guaranteed autonomy of the part of Kashmir it controls and put nearly seven million people there under virtual house arrest. Pakistan’s prime minister compared India’s leaders to Nazis and warned that they’ll target Pakistan next. It seems like there’s potential for humanitarian and geopolitical horror.",2019-08-16 10:00:06+00:00
Trump Administration Approves F-16 Fighter Jet Sales to Taiwan,"The Trump administration is moving forward with an $8 billion sale of F-16 fighter jets to Taiwan, American officials said Friday. The move is certain to further anger China at a time when a long-running trade war between Washington and Beijing has upended relations between the world’s two largest economies and contributed to stock market turmoil.",2019-08-16 15:45:19+00:00
U.S. Puts Sanctions on Chinese Nationals Over Fentanyl Trafficking,"WASHINGTON — The Trump administration on Wednesday imposed sanctions on three Chinese nationals accused of trafficking synthetic opioids, stepping up efforts to curb the flow of fentanyl from China into the United States.",2019-08-21 16:50:51+00:00
"G7 Meeting, Amazon, U.S. Border: Your Thursday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-08-21 20:10:58+00:00
"Boris Johnson, Facebook, U.S. Border: Your Thursday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-08-22 03:50:02+00:00
"To Gain Leverage in China Trade Talks, Trump Shows Solidarity With Hong Kong",WASHINGTON — President Trump has shifted his stance on the unrest in Hong Kong in recent days to show greater solidarity with the pro-democracy protesters after coming to view the issue as a point of leverage in trade negotiations with China.,2019-08-22 19:33:52+00:00
Trump Says He Will Raise Existing Tariffs on Chinese Goods to 30%,WASHINGTON — President Trump said he would increase taxes on all Chinese goods and demanded that American companies stop doing business with China as his anger toward Beijing and his Federal Reserve chair boiled over on Friday.,2019-08-23 12:44:39+00:00
"S&P, Dow and Nasdaq Slide After China Tariff Threat and Trump Twitter Response","Stocks fell sharply on Wall Street on Friday after President Trump responded to China’s threat of new tariffs on American imports with an angry volley of tweets, helping to push the market to its fourth-straight weekly loss.",2019-08-23 13:24:09+00:00
"World Leaders’ G7 Expectations: A Nice Chat, Some Good Wine, No Unity With Trump","WASHINGTON — After they wooed him in Taormina, Italy, in 2017, President Trump snubbed world leaders by dropping out of the Paris climate accords. When they reached consensus in Charlevoix, Canada, a year later, Mr. Trump abruptly refused to sign their joint statement and escalated his trade war with personal insults.",2019-08-23 15:45:54+00:00
Battling Their Way Into the U.S. Open,"In her pretournament news conference on Friday, the defending United States Open champion Naomi Osaka was asked about her early experience at tennis’ major championships.",2019-08-24 11:00:11+00:00
Trump Asserts He Can Force U.S. Companies to Leave China,"BIARRITZ, France — President Trump asserted on Saturday that he has the authority to make good on his threat to force all American businesses to leave China, citing a national security law that has been used mainly to target terrorists, drug traffickers and pariah states like Iran, Syria and North Korea.",2019-08-24 11:44:52+00:00
Trump Ordered U.S. Companies to Leave China. Is That Possible?,"SHANGHAI — In the space of 24 hours, President Trump ordered American businesses to leave China and suggested in a tweet that he has the authority to do so.",2019-08-24 14:13:17+00:00
Trump Sends Mixed Signals on China During G7 Summit,"After a day of meetings on Sunday, leaders of the Group of 7 sat down for a formal dinner, but not before posing with their spouses for the traditional “family photo.”",2019-08-25 07:56:10+00:00
