headline,lead_paragraph,date
Q. and A.: James Leibold on Ethnic Policies in China,"James Leibold is a senior lecturer in politics and Asian studies at La Trobe University in Australia, and is currently based in Beijing. His research has focused on the Chinese government’s policies toward ethnic minorities and their effects on people’s daily lives. He recently returned from a trip to the western region of Xinjiang, the nominally autonomous homeland of China’s ethnic Uighurs, a mostly Sunni Muslim, Turkic-speaking people. In recent years, government restraints on cultural and religious expression have bred resentment in Xinjiang that has sometimes erupted in deadly violence.",2014-12-01 22:00:25+00:00
"For China, Cybersecurity Is Part of Strategy for Protecting the Communist Party","For nearly two years, cyberespionage has been a tense focal point of relations between the United States and China. On Wednesday, the Center for a New American Security, a research group in Washington, released a paper written with the aim of understanding the motivations behind China’s cybersecurity strategy. Its conclusion: that the strategy, like China’s foreign policy, is driven mainly by the domestic political imperative of needing to “protect the longevity of the Chinese Communist Party.”",2014-12-03 15:00:15+00:00
Radio-Free Syria,"The overhead light in the blue Mazda 626 wasn’t working. Raed Fares, a Syrian activist whose video protests skewer ISIS and President Bashar al-Assad alike, reached up to fiddle with the light bulb before squeezing himself out of the driver’s side door. The street was in darkness. In the last few years, the Assad government cut most of the electricity (along with running water and mobile-phone service) to Kafranbel, the town in northwestern Syria where Fares lives. The only light came from an LED strip in his neighbor’s front doorway that was hooked up to a car battery. It was 12:45 a.m. on Jan. 29, 2014, and Fares, who often works until 4 a.m., had left the office early. As he fumbled to fit his key into the car’s lock, he heard the slap-slap of feet running toward him.",2014-12-04 09:58:06+00:00
Next: Russia Unplugged,"There was a time when we Russians thought of our country as one of those burgeoning, dynamic places, a land of diamonds in the rough. But today Russia is no longer an emerging nation. Instead, it’s hiding its face from the world. ",2014-12-07 18:34:55+00:00
Morning Agenda: Merck Goes After Cubist,"The big drug maker Merck & Company announced on Monday that it had agreed to buy Cubist Pharmaceuticals for $9.5 billion, including debt, Merck said in a statement. Under the terms of the agreement, Merck will acquire Cubist for $102 a share in cash, or 35 percent above Cubist’s average stock price over the last five trading days, Merck said.",2014-12-08 13:17:56+00:00
Solar Rises in Malaysia During Trade Wars Over Panels,"KULIM, Malaysia — Tucked away in this former tin-mining town, past the small farms of banana trees and oil palms, is one of the solar industry’s best-kept secrets.",2014-12-12 01:27:27+00:00
Strange Climate Event: Warmth Toward U.S.,"LIMA, Peru — When it comes to global warming, the United States has long been viewed as one of the world’s worst actors. American officials have been booed and hissed during international climate talks, bestowed with mock “Fossil of the Day” awards for resisting treaties, and widely condemned for demanding that other nations cut their fossil fuel emissions while refusing, year after year, to take action at home.",2014-12-12 02:28:26+00:00
Does the U.S. Need a New Approach to Putin?,"“Conventional wisdom — or conventional hope — among many of the people who would like to see the end of the Putin regime has long been that a turn for the worse in the Russian economy will make the moneyed elite turn on the Russian president,” Masha Gessen writes at The New York Times. “Journalists, pundits and Mr. Putin’s political opponents in Russia have predicted that Western sanctions and the economic disaster they hasten will result in a coup d’état staged by oligarchs. There is just one problem with that argument: There are no oligarchs anymore.”",2014-12-12 16:30:22+00:00
An American Who Entered North Korea Assails the U.S.,"SEOUL, South Korea — An American citizen who said he had illegally entered North Korea held a news conference in the capital, Pyongyang, on Sunday during which he offered a lengthy criticism of the policies of the United States and human rights conditions there, and said that he would seek asylum in Venezuela.",2014-12-14 17:25:10+00:00
Murder Charge Is Recommended for U.S. Marine in Death of Transgender Filipino,"OLONGAPO CITY, Philippines — Philippine prosecutors on Monday recommended that a United States Marine be charged with murder in connection with the grisly death of a Filipino transgender woman.",2014-12-15 11:18:35+00:00
"In Climate Talks, Soft is the New Hard – and That’s a Good Thing","This piece takes the long view in gauging efforts to stem global warming and its impacts using the tools of diplomacy. It is not about the details of the outcome of climate treaty talks that concluded yesterday in Lima, Peru. (Here’s what parties sought; here’s the final sketchy result.)",2014-12-15 23:35:59+00:00
Q. and A.: Bill Hayton on Growing Rivalries in the South China Sea,"Bill Hayton, a longtime journalist with the BBC, has spent much of his career chronicling events in Southeast Asia and observing the growing rivalries in the region. His first book, “Vietnam: Rising Dragon” (Yale University Press, 2010), explored the authoritarian nature of the government and the human rights abuses that have accompanied the country’s economic rise.",2014-12-16 03:02:17+00:00
Your Wednesday Briefing,Good morning.,2014-12-17 10:51:47+00:00
"U.S. to Restore Full Relations With Cuba, Erasing a Last Trace of Cold War Hostility",WASHINGTON — President Obama on Wednesday ordered the restoration of full diplomatic relations with Cuba and the opening of an embassy in Havana for the first time in more than a half-century as he vowed to “cut loose the shackles of the past” and sweep aside one of the last vestiges of the Cold War.,2014-12-17 14:11:44+00:00
Taking Cuba Off Blacklist Leaves Only North Korea as Cold War Vestige,"The normalization of diplomatic relations with Cuba after more than a half-century of enmity would leave only North Korea on America’s Cold War blacklist, and only Iran, Sudan and Syria as countries that are regarded by the United States government as pariah states that sponsor terrorism.",2014-12-17 21:55:56+00:00
One Big Risk for Cuba-U.S. Relations: Moving Too Fast,A normal economic relationship between the United States and Cuba has been a long time coming; the strict trade embargo with the island nation has been in place longer than the current president of the United States has been alive.,2014-12-17 23:23:56+00:00
Morning Agenda: Ill-Timed Bet on Emerging Markets,"Before William H. Gross left Pimco, the giant asset manager he co-founded, he made a change to his investor prospectus for the firm’s $200 billion flagship Total Return fund, DealBook’s Landon Thomas Jr. writes. He was bullish on the bonds of emerging markets in Mexico and Brazil but was approaching Pimco’s 15 percent limit for the fund’s exposure to emerging markets. His change meant that the fund could now buy short-term Mexican, Brazilian, Russian or Chinese local currency government bonds and not exceed its limit for emerging markets. Perhaps curiously, Pimco deems these securities equivalent to cash.",2014-12-18 12:52:56+00:00
U.S. Companies Clamor to Do Business in New Cuban Market,PepsiCo wants in. So do Caterpillar and Marriott International.,2014-12-18 19:48:50+00:00
"Under Francis, a Bolder Vision of Vatican Diplomacy Emerges","ROME — Perhaps the timing was purely coincidental. But a day after he was credited with helping to broker the historic diplomatic breakthrough between Cuba and the United States, Pope Francis began his Thursday morning by greeting a new crop of envoys to the Vatican, and offering some advice.",2014-12-18 21:15:27+00:00
"In a Political Gamble, Marco Rubio Sticks to His Tough Line on Cuba","WASHINGTON — When a visibly angry Senator Marco Rubio of Florida emerged as the face of hard-line Republican opposition to President Obama’s new outreach to Cuba, he swept political calculations aside.",2014-12-19 01:59:31+00:00
Cuba Thaw Lets Rest of Latin America Warm to Washington,"BUENOS AIRES — President Obama has been lambasted for spying in Brazil, accused of being a warmonger by Bolivia, dismissed as a “lost opportunity” by Argentina, and taunted in Nicaragua by calls for Latin America to draw up its own list of state sponsors of terrorism — with the United States in the No. 1 spot.",2014-12-19 03:35:11+00:00
Your Friday Briefing,Good morning.,2014-12-19 10:51:46+00:00
Obama Defends Actions on Cuba and Promises Some Compromise With Congress,"WASHINGTON — President Obama on Friday rejected criticism that he should not have reopened American relations with Cuba because of the nation’s human rights record, saying the historic thaw would give the United States more sway over the Cuban government.",2014-12-19 16:22:59+00:00
Morning Agenda: Goldman Promotes Star Deal Maker,"GOLDMAN PROMOTES STAR DEAL MAKER | Goldman Sachs has promoted John E. Waldron, one of the bank’s star deal makers, to become a co-head of its investment bank, succeeding John S. Weinberg, a scion of one of the firm’s most famous families, DealBook’s Michael J. de la Merced reports. The move will put Mr. Waldron in charge, along with Richard Gnodde and David Solomon, of running the firm’s prominent corporate advisory practice. The announcement on Thursday is the latest change in the leadership of Goldman’s powerful investment bank.",2014-12-19 18:56:02+00:00
China Protests Planned U.S. Sale of Warships to Taiwan,"HONG KONG — China sharply criticized on Friday a decision by Washington to sell four used warships to Taiwan, the self-ruled island it considers part of its territory.",2014-12-19 19:19:06+00:00
U.S. Asks China to Help Rein In Korean Hackers,"WASHINGTON — The Obama administration has sought China’s help in recent days in blocking North Korea’s ability to launch cyberattacks, the first steps toward the “proportional response” President Obama vowed to make the North pay for the assault on Sony Pictures — and as part of a campaign to issue a broader warning against future hacking, according to senior administration officials.",2014-12-20 20:52:18+00:00
Cuban Athletes Cheer as Nations Drop Fists,"SANTA CLARA, Cuba — Fidel Castro and Hugo Chávez faced each other on giant posters above the boxing rings at Amistad Arena, suggesting a friendly round of socialist sparring between eternal comrades.",2014-12-22 16:59:04+00:00
Oil’s Swift Fall Raises Fortunes of U.S. Abroad,"BRUSSELS — A plunge in oil prices has sent tremors through the global political and economic order, setting off an abrupt shift in fortunes that has bolstered the interests of the United States and pushed several big oil-exporting nations — particularly those hostile to the West, like Russia, Iran and Venezuela — to the brink of financial crisis.",2014-12-25 01:37:12+00:00
Loss by Taiwan’s Governing Party Raises Fears That Ties With China Will Sour,"TAIPEI, Taiwan — A recent defeat of Taiwan’s pro-China governing party in local elections has raised expectations that the pro-independence opposition could win the next national election, increasing concerns about a return to the bitterness that previously defined the cross-strait relationship.",2014-12-26 09:29:27+00:00
Your Monday Briefing,Good morning.,2014-12-29 10:53:49+00:00
Japan and South Korea Vow to Share Intelligence About North via the U.S.,"SEOUL, South Korea — Japan and South Korea on Monday pledged for the first time to share military intelligence about North Korean weapons programs, in a three-way pact with the United States that Washington hopes will improve cooperation between its mutually estranged Asian allies.",2014-12-29 14:47:55+00:00
Where Will Americans Travel in 2015?  ,"Americans today are taking less vacation time than at any point in nearly 40 years, according to an October report for the U.S. Travel Association by Oxford Economics. So where and how will we be spending our precious leisure time in 2015?",2015-01-06 18:43:38+00:00
Azerbaijan Snubs the West,"On Dec. 26, authorities in Azerbaijan raided the local bureau of Radio Free Europe/Radio Liberty, a U.S. government-funded service, seizing computers and ordering the office shut down. Earlier that month, police had arrested Khadija Ismayilova, a RFE/RL reporter and the country’s most prominent investigative journalist, on dubious charges of inciting someone to commit suicide. (The alleged victim has since recanted the accusation, but Ms. Ismayilova remains in jail.)",2015-01-08 10:27:26+00:00
52 Places to Go in 2015,"Untrammeled oases beckon, once-avoided destinations become must-sees, and familiar cities offer new reasons to visit.",2015-01-09 05:00:00+00:00
New President in Sri Lanka Puts China’s Plans in Check,"NEW DELHI — On a Sunday four months ago, a vessel pulled unannounced into Sri Lanka’s Colombo harbor: the Chinese Navy submarine Great Wall No. 329, which is designed to carry torpedoes, a cruise missile and a 360-pound warhead.",2015-01-10 02:23:25+00:00
Why a Generation of Adoptees Is Returning to South Korea,"Laura Klunder’s newest tattoo runs down the inside of her left forearm and reads “K85-160,” a number that dates to her infancy. Klunder was 9 months old when her South Korean mother left her at a police station in Seoul. The police brought her to Holt Children’s Services, a local adoption agency, where a worker assigned Klunder the case number K85-160. It was only two weeks into 1985, but she was already the 160th child to come to the agency that month, and she would go on to be one of 8,800 children sent overseas from South Korea that year. Klunder became part of the largest adoption exodus from one country in history: Over the past six decades, at least 200,000 Korean children — roughly the population of Des Moines — have been adopted into families in more than 15 countries, with a vast majority living in the United States.",2015-01-14 10:00:18+00:00
"Travel to Cuba Eases, but Airlines Will Miss Initial Rush","The Obama administration this week lifted some travel and trade restrictions on Americans traveling to Cuba, but commercial airlines will not be flocking to Havana for at least another year, experts say.",2015-01-17 00:59:16+00:00
U.S. Lawmakers in Cuba for 3-Day Visit ,"WASHINGTON — A delegation of American legislators led by Senator Patrick J. Leahy arrived in Cuba on Saturday to discuss greater cooperation and remaining areas of disagreement, the first congressional delegation to visit the island nation since President Obama announced last month that he was restoring full diplomatic ties with it.",2015-01-17 20:44:01+00:00
"N.S.A. Breached North Korean Networks Before Sony Attack, Officials Say","WASHINGTON — The trail that led American officials to blame North Korea for the destructive cyberattack on Sony Pictures Entertainment in November winds back to 2010, when the National Security Agency scrambled to break into the computer systems of a country considered one of the most impenetrable targets on earth. ",2015-01-19 01:50:40+00:00
Cubans Convicted in the U.S. Face New Fears of Deportation ,"MIAMI — For Amaury Villa, who arrived here from Cuba more than 15 years ago and became a permanent resident, pleading guilty in 2012 to federal charges that he sold stolen prescription drugs was a difficult choice. But there was one positive aspect: Unlike most foreign citizens convicted of serious crimes, Mr. Villa stood next to no chance of being deported back to his home country.",2015-01-19 02:13:36+00:00
Your Tuesday Briefing,Want to get the briefing by email? Here’s the sign-up.,2015-01-20 10:54:58+00:00
Analysis of Obama’s State of the Union Address,"President Obama delivered his State of the Union address on Tuesday night, outlining his agenda in front of a joint session of Congress, which is fully controlled by Republicans for the first time in his presidency. ",2015-01-20 16:48:58+00:00
Your Tuesday Briefing,Want to get the briefing by email? Here’s the sign-up.,2015-01-20 10:54:58+00:00
Analysis of Obama’s State of the Union Address,"President Obama delivered his State of the Union address on Tuesday night, outlining his agenda in front of a joint session of Congress, which is fully controlled by Republicans for the first time in his presidency. ",2015-01-20 16:48:58+00:00
Your Wednesday Briefing,Good morning.,2015-01-21 10:51:33+00:00
U.S. Seeking a Stronger World Media Voice ,"WASHINGTON — Andrew Lack was sworn in this week as the first chief executive of the Broadcasting Board of Governors, putting him in charge of an agency with a $700 million budget and an outsize influence on shaping world opinion about the United States. Foreign policy experts and some critics say the appointment of Mr. Lack, the former president of NBC News and a prominent news media executive, represents a sea change for the often-criticized agency, which oversees United States government-supported civilian international news media such as Voice of America, Radio Free Europe/Radio Liberty, the Middle East Broadcasting Networks and Radio Free Asia.",2015-01-22 02:17:24+00:00
"Fix the Link to Pakistan, Bond With India","WASHINGTON — President Obama, who is visiting India this weekend, and India’s prime minister, Narendra Modi, have both described their countries as natural partners. That may be true. But they cannot achieve a deep and strategic partnership until the United States deals more forthrightly with Pakistan, New Delhi’s neighbor and nemesis.",2015-01-23 11:25:30+00:00
"In Far-Flung Myanmar, a Land of Contradictions","It is strange how some of the world’s most retrograde authoritarian states end up being such inadvertent conservators of both their country’s architectural heritage and vast tracts of wild, unspoiled nature. Of course, it was not their leaders’ intention to distinguish themselves as environmentalists or conservationists, but by so abjectly failing to develop viable economic engines, they nonetheless had this providential effect.",2015-01-23 14:01:04+00:00
How to Test North Korea,To the Editor:,2015-01-24 01:16:11+00:00
Crusading for Israel in a Way Some Say Is Misguided ,"JERUSALEM — She is a crusading lawyer who serially sues rogue nations, terror groups and international banks to show, as she put it, “there is a price to Jewish blood.” She is a mother of six who, while seven months pregnant with triplets, astonished an Israeli court with a motion requesting that a hearing be moved to her home. (It was denied.).",2015-01-24 02:50:35+00:00
Don’t Blame Nafta ,"On Wednesday, the day after President Obama’s State of the Union address, a handful of Democratic House members, along with one senator, Bernie Sanders of Vermont, held a news conference to denounce one of the very few proposals the president put forward that actually has a chance of passage. The objects of their displeasure were the new trade agreements currently being negotiated by the administration.",2015-01-24 02:53:03+00:00
Obama Clears a Hurdle to Better Ties With India,NEW DELHI — President Obama and his Indian counterpart broke through a five-year impasse on Sunday to pave the way for American companies to build nuclear power plants here as the two countries sought to transform a fraught geopolitical relationship into a fresh partnership for a new era of cooperation.,2015-01-25 08:42:11+00:00
U.S. and India Share Sense of Unease Over China,"NEW DELHI — When President Obama landed here for a three-day visit, he brought a long list of issues to discuss, like energy and trade. But when he and Prime Minister Narendra Modi of India sat down to talk, the first 45 minutes were dominated by just one: China.",2015-01-27 01:35:53+00:00
Your Tuesday Briefing,Good morning.,2015-01-27 10:51:37+00:00
U.S.-India Ties Deepen; China Takes It in Stride,"BEIJING — When Chinese troops provoked a standoff with Indian forces on a disputed border high in the Himalayas just before President Xi Jinping of China arrived in India last year, a pall fell over what was supposed to be a landmark visit.",2015-01-27 15:21:34+00:00
Narendra Modi Replaces India’s Foreign Secretary With Envoy to U.S.,"NEW DELHI — After a visit from President Obama that was widely seen as a success, India has abruptly removed its highest-ranking diplomat and replaced her with its ambassador to the United States.",2015-01-29 11:53:35+00:00
Morning Agenda: Crackdown on Car Title Loans,"CRACKDOWN ON LOANS LINKED TO CARS | Car title loans, which allow owners to borrow money against their cars, are under fire, Jessica Silver-Greenberg and Michael Corkery report in DealBook. On Friday, the Federal Trade Commission is expected to announce that it has reached a settlement with two car title lenders, First American Title Lending and Finance Select, over suspicions that they misled borrowers by failing to accurately disclose the terms and costs of the loans, according to people briefed on the action. The agreement will require the companies, both based in Georgia, to overhaul how they advertise and promote their loans, the people said.",2015-01-30 12:42:46+00:00
Argentina’s President Mocks Chinese Accents During Visit to China,"During a state visit to China on Wednesday, Argentina’s embattled president, Cristina Fernández de Kirchner, risked offending her hosts by joking about their accents on Twitter.",2015-02-04 19:14:18+00:00
Q. and A.: Matt Ferchen on China and the Price of Oil,"The recent global drop in oil prices has made winners of consumers in places like the United States and Japan, and losers of countries that depend heavily on oil exports such as Russia, Iran and Venezuela. China, a leading crude oil importer and the world’s largest energy consumer, has responded to the fall in oil prices — the steepest since 2009 — by going on a buying spree to ensure that its strategic oil reserves at the end of 2014 were twice what they were the year before. Last month, in another move to bolster the country’s supplies, China’s top economic planning agency, the National Development and Reform Commission, directed domestic oil refiners to stock up on crude oil and to provide the government with monthly updates on their inventories.",2015-02-05 04:53:55+00:00
Obama’s Prayer Breakfast Words to Dalai Lama Ruffle China and India,"BEIJING — Prayer breakfast speeches in Washington are rarely, if ever, the source of bruised feelings overseas. Not so this year.",2015-02-06 11:01:47+00:00
Q. and A.: Andrew Small on the China-Pakistan Relationship,"Andrew Small, a policy researcher at the German Marshall Fund of the United States in Washington, explores China’s ties with Pakistan in a new book that delves into the relationship’s history, the Chinese origins of Pakistan’s nuclear weapons, extremism in the two countries and how the future might develop as the United States recedes from Pakistan and Afghanistan.",2015-02-06 12:37:02+00:00
Open-Skies Agreements Challenged,"For more than two decades, domestic airlines and successive administrations have pushed for, and achieved, broad international agreements that have fostered greater competition, lower airfares and more flights to hundreds of destinations like Tokyo, Beijing and Rio de Janeiro.",2015-02-06 14:20:03+00:00
"‘Right of Boom,’ by Benjamin E. Schwartz","Nuclear terrorism has long been a staple of movies and television shows. But typically, Hollywood productions end with the bomb being defused. What would happen if heroes didn’t save the day and the United States experienced the worst 24 hours in its history? ",2015-02-06 16:12:04+00:00
President Xi of China to Make State Visit to Washington,"HONG KONG — President Xi Jinping of China is set to make a state visit to the United States later this year, his first since becoming the top leader of Asia’s biggest economy.",2015-02-09 04:50:15+00:00
"President Xi Jinping to Visit U.S. in September, Chinese Agency Reports","HONG KONG — The first state visit by President Xi Jinping of China to the United States will take place in September, the state-run Xinhua news agency reported Wednesday.",2015-02-11 08:57:24+00:00
"With Lunar New Year Show, Another Link to China for a New York Fireworks Family","Viewed from one angle, a hopeful tableau of Chinese-American relations unfolded over the weekend on a pier in Red Hook, Brooklyn: American and Chinese pyrotechnicians loading three barges with equipment for a major fireworks display in honor of the Lunar New Year, using Chinese-made explosives and American-made hardware.",2015-02-17 03:13:18+00:00
Re: Eddie Huang,"“What did I expect?” the author, chef and television host Eddie Huang asked in Wesley Yang’s Feb. 8 profile. “I expected I could change things.” Specifically, Huang — whose memoir, “Fresh Off the Boat,” has been adapted into a sitcom that had its premiere this month on ABC — wants to change pop-culture depictions of Asian-Americans. “Culturally, we’re in an ice age,” he told Yang.",2015-02-19 04:14:54+00:00
U.S. to Monitor Air Quality in India and Other Countries,"HONG KONG — The United States says it will expand air-quality monitoring at some overseas diplomatic missions, following several years of reporting pollution data in China.",2015-02-19 07:08:42+00:00
Q. and A.: Barnett Rubin on China’s Role in Afghanistan,"In recent months, China has made pronouncements that reveal it is willing, perhaps even eager, to grow its engagement with troubled Afghanistan, whose remote Wakhan Corridor abuts China’s western border. On Feb. 12, while visiting Pakistan, Foreign Minister Wang Yi reiterated China’s desire to play a “constructive role” in a hypothetical peace process.",2015-02-20 13:15:12+00:00
Document Reveals Growth of Cyberwarfare Between the U.S. and Iran,"WASHINGTON — A newly disclosed National Security Agency document illustrates the striking acceleration of the use of cyberweapons by the United States and Iran against each other, both for spying and sabotage, even as Secretary of State John Kerry and his Iranian counterpart met in Geneva to try to break a stalemate in the talks over Iran’s disputed nuclear program.",2015-02-23 01:19:04+00:00
"On Keystone and Climate, Bloomberg Presses Obama to Negotiate with Canada Instead of Congress","Former New York City Mayor Michael R. Bloomberg, now a United Nations climate envoy, has laid out a wise path for President Obama that could sidestep the political morass surrounding Canada’s oil-rich Alberta tar (sands) pits and the proposed Keystone XL pipeline.",2015-02-25 14:12:40+00:00
Deterring an Iranian Nuclear Breakout,"WASHINGTON — When Prime Minister Benjamin Netanyahu of Israel addresses a joint session of Congress on Tuesday, he can be expected to argue that any nuclear deal with Iran should eliminate its capability to produce nuclear weapons, not just aim to prevent Iran from producing them. But such an accord is neither achievable nor necessary to safeguard the security of the United States and its friends in the Middle East.",2015-02-26 10:26:50+00:00
How Liberalism and Racism Are Wed,"This is the seventh in a series of interviews with philosophers on race that I am conducting for The Stone. This week’s conversation is with Falguni A. Sheth, an associate professor of philosophy and political theory at Hampshire College. She is the author of “Toward a Political Philosophy of Race.” — George Yancy",2015-02-27 08:35:36+00:00
Bloomberg Sees a Way on Keystone,"No one can question Michael Bloomberg’s climate change bona fides. As mayor of New York, he declared that cities had to lead the way in reducing the threat of climate change, and he strove to make New York greener. He has donated millions of dollars to the effort to shut down coal-fired power plants. He endorsed President Obama for re-election in 2012 primarily because the president, he said, “has taken major steps to reduce our carbon consumption.” Most recently, he was named the United Nations secretary general’s special envoy for cities and climate change, a position he appears to be taking quite seriously.",2015-02-28 03:23:28+00:00
"For the U.S. and China, a Test of Diplomacy on South Sudan","UNITED NATIONS — The United States may have midwifed the birth of South Sudan, the world’s youngest nation. But China has quickly become among its most important patrons, building its roads and pumping its oil.",2015-03-03 01:30:44+00:00
Your Tuesday Briefing,Good morning.,2015-03-03 10:45:18+00:00
What Bibi Didn’t Say ,"Now that Israeli Prime Minister Benjamin Netanyahu has made his case on Iran before Congress, with all the circus atmosphere it involved, let’s get to the serious questions: What is America’s interest in striking a deal with Iran? Because our interests and Israel’s are not fully aligned. What is the minimum we need to satisfy our interests? And how should we balance the critiques of our policy from the serious Bibi versus the cynical Bibi? ",2015-03-04 01:59:27+00:00
Atomic Dilemma: Debating How to Prevent Iran From Developing Nuclear Weapons,"Overview |  The United States, Israel, Saudi Arabia and other allies agree that Iran must not be allowed to develop a nuclear weapon. But beyond that consensus, there is a fundamental split in what is the best way to achieve that goal. Is it diplomacy? Is it punishment, in the form of economic sanctions, and threats, in the form of imminent military action? And even if negotiations yield an agreement, will a country like Iran, with which the United States has had no formal relations since 1979, abide by an agreement, or will it simply use the accord as a cover for producing a breakout weapon? These are tough questions. And the best answer is up for debate — the kind of complex real-world debate students can participate in, write about and learn from in this lesson. ",2015-03-04 19:30:17+00:00
"In a Test of Wills, Japanese Fighter Pilots Confront Chinese ","NAHA, Japan — Once a sleepy, sun-soaked backwater, this air base on the southern island of Okinawa has become the forefront of a dangerous test of wills between two of Asia’s largest powers, Japan and China.",2015-03-09 00:51:52+00:00
South Koreans Divided on Reactions to Knife Attack on U.S. Ambassador Mark Lippert,"SEOUL, South Korea — The knife attack last week on the American ambassador to South Korea, Mark W. Lippert, set off an outpouring of good wishes here for both the envoy and Seoul’s alliance with Washington.",2015-03-09 12:17:33+00:00
British Leader Diverges From U.S. on China Policy and Military Spending,"LONDON — The “special relationship” with Britain has been a cornerstone of American policy for generations, but in a tough election campaign, David Cameron, Britain’s Conservative prime minister, has distanced himself from the United States on two critically important issues — military spending and China.",2015-03-14 00:05:44+00:00
3 European Powers Say They Will Join China-Led Bank,"BRUSSELS — Ignoring direct pleas from the Obama administration, Europe’s biggest economies have declared their desire to become founding members of a new Chinese-led Asian investment bank that the United States views as a rival to the World Bank and other institutions set up at the height of American power after World War II.",2015-03-17 13:30:58+00:00
Ghani’s Gambit,"President Ashraf Ghani of Afghanistan is taking a risk most leaders would shun: He is proposing to improve Afghanistan’s contentious relations with Pakistan in the hope of paving the way toward both peace with the Taliban and regional economic cooperation. Much of the Afghan public is skeptical, because Pakistan has long treated Afghanistan like a client state. Mr. Ghani will need to show results fast. ",2015-03-18 12:06:53+00:00
Your Thursday Briefing,(Want to get the Morning Briefing in your inbox first thing? Sign up.),2015-03-19 09:47:18+00:00
The Gains From Ukraine,"WASHINGTON — No doubt the war in Ukraine, which has claimed more than 6,000 lives and internally displaced more than one million people, is a large-scale human tragedy. Yet President Vladimir Putin of Russia’s adventurism and President Obama’s restrained response are not, as some commentators have suggested, evidence that the world’s security architecture is collapsing. ",2015-03-19 12:08:33+00:00
Hostility From U.S. as China Lures Allies to New Bank,"BEIJING — When Xi Jinping, then the newly minted Chinese leader, first broached the idea of a new Asian development bank in a public speech in 2013, few in Washington paid it much heed.",2015-03-20 02:08:25+00:00
Latest Iran Talks End Without a Deal,"LAUSANNE, Switzerland — An intensive round of talks on limiting Iran’s nuclear program ended abruptly on Friday with the two sides still divided over some important issues.",2015-03-20 14:58:40+00:00
"Morning Agenda: Oil Prices Fall, but Airfares Stay High","OIL PRICES FALL, BUT AIRFARES STAY HIGH  | A spate of mergers has left the nation’s airline industry “increasingly looking like an uncompetitive oligopoly,” writes Andrew Ross Sorkin in the DealBook column . Evidence of that can be seen in the fact that while oil prices have plummeted, fares have not dropped.",2015-03-24 11:29:35+00:00
"In Nuclear Talks, Iran Seeks to Avoid Specifics","PARIS — If an agreement to limit Iran’s nuclear capability is reached by deadline in the next seven days, one thing may be missing: an actual written accord, signed by the Iranians.",2015-03-25 01:15:03+00:00
"Iran Nuclear Deal May Be Done by Next Week, U.S. Official Says","LAUSANNE, SWITZERLAND — In the Obama administration’s most hopeful prognosis on its talks with Iran, a senior State Department official said Wednesday that it was possible to conclude a new accord on that nation’s nuclear program by early next week.",2015-03-26 04:07:16+00:00
"Hurdles Loom in Iran Nuclear Talks, U.S. Official Says ","LAUSANNE, Switzerland — A senior State Department official said Friday night that the negotiations over Iran’s nuclear program had turned difficult and that an initial accord would not be possible unless the Iranian leadership made “tough decisions” over the coming days.",2015-03-27 23:57:59+00:00
Stampede to Join China’s Development Bank Stuns Even Its Founder,"BEIJING — The sudden rush to join China’s new Asian development bank by this week’s deadline, including last-minute applications by countries hardly considered Beijing’s best friends, astonished even the Chinese.",2015-04-02 13:50:21+00:00
Young Guns Are Driving Formula One’s Next Revolution,"If Formula One started a technical revolution last season with quieter, more efficient hybrid engines, this season the series appears to be revolutionizing the notion of what it takes to be a driver. ",2015-04-10 10:50:14+00:00
"Stressing Youth, Marco Rubio Joins 2016 Field","MIAMI — Senator Marco Rubio, the 43-year-old son of Cuban immigrants, on Monday declared that it was time for his generation to lead the country, portraying himself as the youthful future of a Republican Party that has struggled to connect with an increasingly diverse electorate.",2015-04-14 01:23:29+00:00
"‘To Kill a Mockingbird’ Is a Stage Hit at Home in Monroeville, Ala.","MONROEVILLE, Ala. — Each April and May during “play season,” as locals call it, the hotels in this town of 6,300 routinely sell out on weekends. Lines form at the restaurants. The charter buses carrying ticketholders stream off the Interstate, passing tractors chugging along in the slow lane of U.S. Route 84.",2015-04-14 21:04:47+00:00
What’s Up With You?,"While U.S.-Iran relations are taking up all the oxygen in the room these days, and they’re vitally important for the future of the Middle East, U.S.-China relations are vitally important for the world — and there’s more going on there than meets the eye. The concept of “one country, two systems” was invented to describe the relationship between Hong Kong and mainland China. But here’s the truth: the American and Chinese economies and futures today are now totally intertwined, so much so that they are the real “one country-two systems” to watch. And after recently being in China to attend the big Boao Forum on Hainan Island, and hearing President Xi Jinping speak, what is striking is how much each side in this relationship currently seems to be asking the other, “What’s up with you?”",2015-04-15 07:21:05+00:00
Turmoil at Voice of America Is Seen as Hurting U.S. Ability to Counter Propaganda,"WASHINGTON — When David Ensor announced last week that he was stepping down as the director of the Voice of America, critics saw the move as the latest sign of turmoil at the government agency that is charged with presenting America’s viewpoint to the world.",2015-04-15 09:26:12+00:00
Iran Assails U.S. Plan for a Vote in Congress,"TEHRAN — Iran’s president on Wednesday dismissed the compromise worked out between the Obama administration and Congress over an impending nuclear agreement as internal American politics, saying the Iranians were negotiating with six countries, not just with the United States.",2015-04-15 15:40:08+00:00
