headline,lead_paragraph,date
"At Convention, Obama Surrogates Extol Foreign Policy Successes","CHARLOTTE, N.C. — One of the Obama campaign’s goals during the Democratic convention is to convince voters that they are better off — or at least no worse off — than they were four years ago. On Thursday night President Obama — along with Vice President Joseph R. Biden Jr. and Senator John F. Kerry of Massachusetts — will draw on the administration’s foreign policy record to make the case. ",2012-09-06 21:29:50+00:00
Underwater Paradise at a Pacific Eco-Resort,"WHEN, after two days of flying, one reaches the island of Bali only to realize that more days of travel lie ahead — from Denpasar to Makassar, then to Sorong in West Papua on one dodgy Indonesian airline after another, and finally a five-hour boat trip — a traveler begins to wonder whether a stay at an eco-resort on a remote Pacific Island will make all the jet lag, chaotic airports and carbon dioxide emissions seem worth it.",2012-09-07 15:32:24+00:00
Nuclear Mullahs,"IRAN has returned to the front pages after a summer hiatus. Negotiations aimed at preventing the dreaded Persian Bomb have resumed their desultory course. Iran, although suffering from the international sanctions choreographed by the Obama administration, keeps adding new arrays of centrifuges while insisting the program is strictly nonmilitary. Israel is — or maybe isn’t — edging closer to a unilateral strike. The U.S., we learn from The Times’s reliable David Sanger, is considering more and bigger bouts of cybersabotage. Meanwhile, the mullahs are shipping arms to their embattled fellow despots in Syria.",2012-09-10 01:13:11+00:00
Will China Arm Its Fishermen to Protect a ‘Core Interest’?,"HONG KONG — The bellicose bluster between China and Japan continues to grow more heated, with two armed Chinese surveillance vessels circling the disputed Diaoyu islands and the Foreign Ministry in Beijing saying that “long gone are the days when the Chinese nation was subject to bullying and humiliation from others.”",2012-09-12 04:55:21+00:00
Morning Take-Out,TOP STORIES,2012-09-12 12:09:00+00:00
Mitt and Bibi: Diplomacy as Demolition Derby,"It turns out Bibi Netanyahu and Mitt Romney have more in common than a background in management consulting and an unswerving devotion to the security of Israel. When it comes to international diplomacy, we are reminded this week, both have the subtle grace of cattle on loco weed. ",2012-09-12 20:56:39+00:00
Obama’s Top Fund-Raisers,"Fund-raising totals through May for some of the top “bundlers” (those who gather checks from friends and business associates) for President Obama’s campaign and the Democratic National Committee, according to internal financial documents obtained by The New York Times.",2012-09-13 02:31:24+00:00
"Spotlight Is on Libya, but Bigger Challenge for White House May Lie in Egypt","WASHINGTON — For all the harrowing images of the deadly attack on the American mission in Benghazi, Libya, the Obama administration is grappling with the possibility that its far bigger long-term problem lies in Egypt, not Libya.",2012-09-13 03:44:26+00:00
Egypt May Be Bigger Concern Than Libya for White House,"WASHINGTON — For all the harrowing images of the deadly attack on the American mission in Benghazi, the Obama administration is grappling with the possibility that its far bigger long-term problem lies in Egypt, not Libya.",2012-09-13 09:04:14+00:00
Our Man in Benghazi,"LONDON — Chris Stevens, the American ambassador to Libya killed in an attack on the consulate in Benghazi, represented the best of the U.S. Foreign Service. He was smart, dedicated and adroit. He loved his work and believed in its capacity for good. He knew history’s hold on Middle Eastern minds yet dismissed the notion that ancient conflict was insurmountable. Other cultures fascinated him even as his own inspired him. No American did more to end the tyranny of Col. Muammar el-Qaddafi. Like most brave people he had a great sense of humor.",2012-09-13 11:51:16+00:00
Panetta Set to Discuss U.S. Shift in Asia Trip,"WASHINGTON — When Defense Secretary Leon E. Panetta travels across Asia next week, on an arc from Japan and China to New Zealand, he will face two almost contradictory challenges.",2012-09-14 00:14:56+00:00
Israeli Fallout,"It should go without saying, but apparently does not, that the tragic crisis unfolding in the Middle East calls for sober statesmanship rather than political posturing. The jihadist murder of the American ambassador to a newly liberated Libya; the carnage unleashed by the Assad regime on the Syrian people; the emergence of a Muslim Brotherhood regime in Egypt; the conundrum of Iranian nuclear ambitions — the region presents decades worth of complex challenges telescoped into real time.",2012-09-14 01:22:21+00:00
"In Dueling Ads, Candidates Seek to Politicize Issues of China and Manufacturing","United States-China relations continue to surface as an issue on the campaign trail, particularly in battleground states like Ohio where manufacturing is a major force in the local economy. Now both President Obama and Mitt Romney are running television commercials that trade accusations over who is softer on China, and who is more to blame for sending American jobs there.",2012-09-15 18:02:33+00:00
The Interests of Nations vs. The Union's,"European integration tends to advance first with squabbling, then with fudge. Every country has its national interests to defend. Some politicians appreciate the need to create a strong entity that can compete effectively with the United States, China and other countries. But that imperative typically plays second fiddle to more parochial concerns, with the result that time is lost and suboptimal solutions are often chosen.",2012-09-16 11:01:12+00:00
U.S. Accord With Japan Over Missile Defense Draws Criticism in China,BEIJING — Tensions between China and the United States and its Asian allies escalated on Monday as several well-connected Chinese experts immediately criticized an announcement earlier in the day that the United States and Japan had reached a major agreement to deploy a second advanced missile-defense radar on Japanese territory. ,2012-09-17 05:27:16+00:00
Not the Old Middle East,"President Obama created a stir last week — in Washington, Cairo and across the Middle East — when he described Egypt’s Muslim Brotherhood-led government as neither an ally nor an enemy. The State Department later walked the comment back a bit, but the White House had delivered its message: We have no responsibility to fight this government or support it, and Egypt’s new leaders need our money more than we need their good will.",2012-09-18 12:20:02+00:00
"Ai, Reporter","Last Updated, Thursday 3:06 p.m. On Tuesday in Beijing, amid protests over the sovereignty of several tiny islands also claimed by Japan, a small group of protesters briefly surrounded the American ambassador’s car outside the United States Embassy, pelting it with objects. As our colleagues Thom Shanker and Ian Johnson reported, Ambassador Gary Locke said later, “I never felt in any danger.” ",2012-09-19 22:08:58+00:00
Where Is Cuba Going?,"On the plane, something odd but also vaguely magical-seeming happened: namely, nobody knew what time it was. Right before we landed, the flight attendant made an announcement, in English and Spanish, that although daylight saving time recently went into effect in the States, the island didn’t observe that custom. As a result, we had caught up — our time had passed into sync with Cuban time. You will not need to change your watches. Then, moments later, she came on again and apologized. She had been wrong, she said. The time in Cuba was different. She didn’t specify how many hours ahead. At that point, people around us looked at one another. How could the airline not know what time it is where we’re going? Another flight attendant, hurrying down the aisle, said loudly, “I just talked to some actual Cubans, in the back, and they say it’ll be the same time.” That settled it: we would be landing in ignorance. We knew our phones weren’t going to work because they were tied to a U.S. company that didn’t operate on the island.",2012-09-20 11:01:43+00:00
"After Long Absence, a U.S. Defense Secretary Visits New Zealand","AUCKLAND, New Zealand — Defense Secretary Leon E. Panetta arrived in this South Pacific island nation on Friday, becoming the first Pentagon chief to visit here in three decades, an absence prompted by a breakdown in ties after New Zealand prohibited American nuclear warships from its territorial waters. ",2012-09-21 15:16:30+00:00
Egypt’s New Leader Spells Out Terms for U.S.-Arab Ties,"CAIRO — On the eve of his first trip to the United States as Egypt’s new Islamist president, Mohamed Morsi said the United States needed to fundamentally change its approach to the Arab world, showing greater respect for its values and helping build a Palestinian state, if it hoped to overcome decades of pent-up anger.",2012-09-22 21:01:59+00:00
In Praise of What Has Been Lost at U.S. Embassies,"Rendezvous regular Mark McDonald asked for fresh U.S. embassy stories. Here is an old one from back when America waded into Vietnam, China was a forbidding foe, and Cold War rivals could have easily blown each other off the map.",2012-09-23 10:00:26+00:00
Interviewing Egypt’s Islamist President: Answers to Reader Questions,"Last Updated | Tuesday, 9:14 a.m. The interview with President Mohamed Morsi published this weekend prompted more than 1,200 questions and comments on our Web site and a surge of interest on Twitter. Thank you to everyone who participated, and the authors — David D. Kirkpatrick and I — are taking the opportunity to answer some of the most central and thought-provoking questions here.",2012-09-24 20:53:36+00:00
"While U.N. Beckons Clinton, Obama Takes In ‘The View’","President Obama on Monday flew up to New York from Washington, rode in his motorcade to ABC’s studios and sat down for an interview on “The View.” Secretary of State Hillary Rodham Clinton was not far away, in the Waldorf-Astoria, meeting with President Hamid Karzai of Afghanistan.",2012-09-25 02:03:02+00:00
The Best Defense Is Dialogue,"The recent visit to Beijing by the U.S. secretary of defense, Leon Panetta — which coincided with State Department statements that the U.S.-Japan security treaty would apply to the disputed Senkaku Islands — highlights the growing tension with China over America’s military presence in Asia, Chinese efforts to counteract it, and the dangerous misperceptions that can arise if defense strategy gets in the way of diplomacy.",2012-09-27 12:22:39+00:00
The World We’re Actually Living In,"FOR the first time in a long, long time, a Democrat is running for president and has the clear advantage on national security policy. That is not “how things are supposed to be,” and Republicans sound apoplectic about it. But there is a reason President Obama is leading on national security, and it was apparent in his U.N. speech last week, which showed a president who understands that we really do live in a more complex world today — and that saying so is not a cop-out. It’s a road map. Mitt Romney, given his international business background, should understand this, but he acts instead as if he learned his foreign policy at the International House of Pancakes, where the menu and architecture rarely changes. ",2012-09-29 17:40:04+00:00
The Burmese Odd Couple,"It is an amazing stroke of luck that Myanmar has managed to produce both a Nelson Mandela and a Mikhail Gorbachev. Yes, such analogies are generally glib, but in this case they are apt. In Daw Aung San Suu Kyi, the Burmese have an opposition figure who traded personal freedom for moral authority and now has begun to spend that moral authority wisely. Less celebrated but equally fortunate, they have in U Thein Sein a president who, though he emerged from a brutal regime and a stacked election, has embraced political and economic reform with a conviction that has stunned the most skeptical foes of the old order. ",2012-10-01 01:57:32+00:00
A Conversation with Daw Aung San Suu Kyi,"Following is a transcript of Daw Aung San Suu Kyi’s meeting with editors and reporters of The New York Times, Sept. 26. ",2012-10-01 01:59:55+00:00
The Foreign Policy Divide,"LONDON — China is a status quo power. It preaches dialogue, noninterference and the sanctity of national sovereignty because it does not want major global disruptions to its pursuit of the economic growth essential to political stability and full development by midcentury.",2012-10-01 11:37:44+00:00
Kissinger Assails ‘Deplorable’ Comments on China by Both U.S. Candidates,"HONG KONG — The first debate between President Barack Obama and his Republican challenger, Mitt Romney, was focused on domestic issues, though Mr. Romney managed to get in a shot at Beijing when, in his opening statement, he said he would “crack down on China if and when they cheat.” ",2012-10-04 05:32:30+00:00
China and the Northern Rivalry,"Why might China need up to 500 personnel in its embassy in Reykjavik, the capital of Iceland, a country of 320,000 people?",2012-10-05 06:07:17+00:00
Rebels Say West’s Inaction Is Pushing Syrians to Extremism,"SAMAS, Syria — Majed al-Muhammad, the commander of a Syrian antigovernment fighting group, slammed his hand on his desk. “Doesn’t America have satellites?” he asked, almost shouting. “Can’t it see what is happening?”",2012-10-05 23:48:45+00:00
"Citing U.S. Fears, Arab Allies Limit Syrian Rebel Aid","RIYADH, Saudi Arabia — For months, Saudi Arabia and Qatar have been funneling money and small arms to Syria’s rebels but have refused to provide heavier weapons, like shoulder-fired missiles, that could allow opposition fighters to bring down government aircraft, take out armored vehicles and turn the war’s tide.",2012-10-06 22:08:14+00:00
U.S. Agrees to Let South Korea Extend Range of Ballistic Missiles,"SEOUL, South Korea — South Korea has reached an agreement with the United States that lets it more than double the range of its ballistic missiles to counter what it considers to be a growing threat from North Korea.",2012-10-07 09:45:08+00:00
Where Commerce and Politics Collide,"Whatever happened to the reassuring view that expanding trade ties make for a safer and more prosperous world? This idea has been long present in U.S. strategies toward China, even before being concretized in Robert Zoellick’s notion of integrating China into the world financial and commercial systems as a way of promoting “responsible stakeholdership.”",2012-10-07 11:47:23+00:00
Transcript: Mitt Romney Remarks at Virginia Military Institute,"The following is the full text of Mitt Romney’s speech on foreign policy as delivered on Monday at the Virginia Military Institute in Lexington, Va. (Transcript courtesy of Federal News Service)",2012-10-08 15:53:54+00:00
Vote for the Dinner Party,"One of the more interesting things we will learn on Nov. 6 is whether or not there is a “food movement” in America worthy of the name — that is, an organized force in our politics capable of demanding change in the food system. People like me throw the term around loosely, partly because we sense the gathering of such a force, and partly (to be honest) to help wish it into being by sheer dint of repetition. Clearly there is growing sentiment in favor of reforming American agriculture and interest in questions about where our food comes from and how it was produced. And certainly we can see an alternative food economy rising around us: local and organic agriculture is growing far faster than the food market as a whole. But a market and a sentiment are not quite the same thing as a political movement — something capable of frightening politicians and propelling its concerns onto the national agenda.",2012-10-10 17:26:28+00:00
India Hosts Both U.S. and Iran in Delhi (Again),"The timing, once again, was fairly awkward.",2012-10-11 05:23:17+00:00
Executives’ Missteps Doomed Aerospace Merger,PARIS — No sooner had negotiations over the would-be aerospace mega-merger of BAE Systems and European Aeronautic Defense & Space collapsed than the recriminations began. ,2012-10-11 20:38:24+00:00
Cutoff of U.S. Money Leads Unesco to Slash Programs and Seek Emergency Aid,"PARIS — A year after the United States cut off its financing to Unesco, following a vote to make Palestine a full member, the organization remains engaged in a frantic effort to cut back programs, reduce costs and raise emergency money.",2012-10-11 23:55:10+00:00
Turning Point for Suits Over Chinese Drywall,"Three years ago, Colleen Stephens moved her family from a 5,000-square-foot, newly renovated home overlooking the bay in Virginia Beach into a house half the size and much farther inland.",2012-10-13 02:08:31+00:00
"China Exports Rise, Hinting at a Glimmer of a Revival","HONG KONG — China’s exports to the United States and Southeast Asia rose last month while the country’s money supply expanded faster than expected, Chinese government agencies said on Saturday, in the first signs that the Chinese economy might be starting to bottom out.",2012-10-13 15:37:08+00:00
The Bloodied Legacy of Cambodia’s Chameleon King,"HONG KONG — He was a libertine and a francophile, a filmmaker and a painter, a serial husband and father and philanderer, a cherubic but ruthless god-king who liked to putter about in the garden. He played the sax in his own jazz band. He loved to eat. He once served Champagne to a visiting U.S. secretary of state. At 10 a.m.",2012-10-15 04:33:00+00:00
Candidates Spar Sharply Over China,"HONG KONG — Foreign policy issues provoked two of the sharpest moments of the second debate between President Obama and the Republican candidate, Mitt Romney, on Tuesday night. They sparred over the attack that killed four Americans in Libya, including the U.S. ambassador, and there was a testy exchange about U.S. policies toward China.",2012-10-17 03:38:21+00:00
Attack on U.S. Mission in Benghazi Becomes Subject of Strongest Words,"HEMPSTEAD, N.Y. — Mitt Romney tried to use the White House’s shifting accounts of the attack on the American mission in Benghazi, Libya, to paint a broad indictment of President Obama as commander in chief. But Mr. Obama fired back, accusing Mr. Romney of politicizing a tragedy and condemning as “offensive” his suggestion that the administration had misled the American people about nature of the attack.",2012-10-17 04:11:33+00:00
"Obama and Romney, Oil and Science","The second debate between President Obama and former Massachusetts Gov. Mitt Romney was perhaps most notable for its macho choreography — with the two men circling, jabbing and interrupting — and the intense Benghazi moment.",2012-10-17 16:35:47+00:00
U.S. Ambassador Confirms Meeting With Tibetans in Western China,"BEIJING — The United States ambassador to China made a recent visit to a mountainous region of western China, where dozens of Tibetans disaffected with Chinese rule have set themselves on fire. The visit occurred in late September, and the ambassador confirmed it publicly on Wednesday.",2012-10-17 19:06:04+00:00
"On China Currency, Hot Topic in Debate, Truth Is Nuanced",HONG KONG — Is China a currency manipulator? ,2012-10-17 21:52:34+00:00
"Huntsman, Former U.S. Ambassador, Says China Blocked His Speech","HONG KONG — China was at the center of one of the harshest exchanges during the U.S. presidential debate on Tuesday night, with President Barack Obama and his Republican challenger, Mitt Romney, both flashing their tough-on-Beijing credentials. But the politician who really knows about China was not on the stage, although he had tried to be.",2012-10-18 04:35:10+00:00
Putin’s New ‘Fortress Russia’,"AS members of the Russian punk-rock band Pussy Riot appeal their two-year prison sentence for a political protest in Moscow’s Cathedral of Christ the Saviour, a pale of repression is settling over their country. This crackdown is wrapped in legislative garb, but the iron grip of authoritarianism is unmistakable.",2012-10-18 12:44:02+00:00
The Opiate of Exceptionalism,Washington ,2012-10-19 15:42:25+00:00
"In Asia Trip, U.S. Group Will Tackle Islands Feud",WASHINGTON — A group of former national security officials from both Republican and Democratic administrations is leaving for Japan and China on Saturday to try to defuse the mounting tensions over a chain of uninhabited islands in a potentially energy-rich area of the East China Sea.,2012-10-20 01:57:48+00:00
China Is Wary of U.S. Candidates’ Tough Talk,"BEIJING — Richer and more assertive since the last American presidential campaign, China is looking at the harsh anti-Chinese sentiment being expressed by both candidates with a mixture of aloofness and unease.",2012-10-20 18:55:18+00:00
Presidential Mitt,"IN the closing weeks of debates, rallies and advertising, Mitt Romney has reinvented himself, or re-re-reinvented himself, as a technocrat with a heart. Gone from the stage is the ideologue he portrayed in his quest for the nomination. Some see the current rendering as the authentic Mitt. Others see a soulless opportunist. My own suspicion is that Romney has the instincts of a center-right pragmatist, but that if elected he will be hostage to the same far-right forces he kowtowed to in the primaries. ",2012-10-22 01:21:02+00:00
Why China Won't Repeat Japan's Past,TOKYO — China has defied doomsayers who have warned for years that the biggest economy in Asia would soon suffer a Japan-style boom and bust. It will continue to defy them for years to come.,2012-10-22 11:12:56+00:00
The Foreign Policy Debate,Here are ten foreign policy issues that President Obama and Mitt Romney should discuss at tonight’s debate.,2012-10-22 22:02:09+00:00
Final Presidential Debate Fact-Checks and Updates,"President Obama and Mitt Romney square off on Monday night in Boca Raton, Fla. for the final presidential debate before the election. Live coverage begins at 8 p.m. Eastern. The Times will be providing updates and analysis on our live dashboard. You can also follow along on Twitter @thecaucus, or follow our list of Times journalists covering the debate.",2012-10-23 00:02:06+00:00
Transcript of the Third Presidential Debate,"The following is a complete transcript of President Obama and Mitt Romney’s remarks from the third presidential debate in Boca Raton, Fla., on Oct. 22, 2012. (Transcript courtesy of Federal News Service).",2012-10-23 01:25:32+00:00
A Tightrope on China’s Currency,"WASHINGTON — At the presidential debate on Monday night, Mitt Romney, the Republicans’ nominee, repeated his promise to brand China a currency manipulator and to rebalance the trade relationship between the two countries. ",2012-10-23 03:39:10+00:00
Pressing Issues in Asia Get Scant Attention in Debate,"HONG KONG — Many of the implications of a rising China for the United States were barely addressed by President Obama and Mitt Romney in their debate Monday night, as both candidates swung foreign policy questions back to domestic issues like jobs and education. ",2012-10-23 04:55:12+00:00
Will We Be Better Off in 2016?,"Now that the campaign is almost over, it’s clear that this presidential cycle was all about the economy. Just not the economy we’re actually entering. This thought crossed my mind during the second presidential debate as Mitt Romney declared that, if elected, he would label China as a currency manipulator. It was a rehearsed entreaty meant to appeal to thousands of frustrated manufacturing workers and their bosses in Rust Belt states. But it mainly confirmed how far we are from understanding our place in the new global economy.",2012-10-23 09:00:07+00:00
Foreign Policy Debate’s Omissions Highlight Skewed Worldview,"PARIS — Debates are more about scoring points than elucidating problems, just as presidential elections turn more on perceptions of character than on policy promises. But even so, Monday night’s American presidential debate on foreign policy presented a skewed vision of the world, even one defined by American national interests.",2012-10-23 12:24:51+00:00
"Watching U.S. Race, Other Nations See Themselves","MOSCOW — For weeks, coverage of the United States presidential race in Russia’s state-controlled media has been obscured by a layer of derision, cast by top commentators as a mud-slinging brawl or a “beauty contest” in which candidates vie for the loyalty of voting blocs, “some who love ample, fatty brunettes — and some preferring skinny anorexics.”",2012-10-23 16:40:22+00:00
How the Presidential Campaign Is Being Viewed Around the World,"As our Moscow correspondent Ellen Barry reports, the way news organizations in other countries portray the United States’ presidential campaign “reveals as much about how they see themselves as it does about the American political process.”",2012-10-24 03:09:57+00:00
Europe Trying to Catch Up in Teaching e-Business,"PARIS — When Google announced this year that it would sponsor a chair at H.E.C. Paris, one of the most prestigious business schools in France, the news was welcomed by both academics and digital entrepreneurs. ",2012-10-24 16:47:32+00:00
A Landslide for Obama (If the World Got to Vote),"HONG KONG — If the rest of the world got to vote, President Obama apparently would be re-elected in a landslide.",2012-10-25 04:08:47+00:00
Europe and the ‘Asia Pivot’,"Bratislava, Slovakia —   THE third U.S. presidential debate did not shed much more light on future relations with Europe than the first two. One popular misconception in parts of Europe is that President Obama’s “pivot” to Asia is a temporary aberration: that it springs from the president’s dislike for the freedom and democratization agenda, and his absence of European roots.",2012-10-25 14:24:43+00:00
A Closer Look at the American ‘Pivot’,"HONG KONG — The United States still has tens of thousands of troops based in Europe, a full withdrawal from Afghanistan is two years away, Iran’s nuclear program appears to be a crisis-in-waiting and the Middle East remains highly combustible. But as a senior American diplomat says, “the history of the 21st century is going to be written in the Asia-Pacific region,” which presents the opportunity for “an absolutely unique American role.”",2012-10-30 04:18:13+00:00
Mining Coal and Melting Ice,"David Breashears couldn’t be reached a number of days ago when we’d hoped to speak over the phone. He was in Kathmandu, dealing with something of a mountaineering crisis.",2012-10-30 09:00:24+00:00
Ex-Envoy Says U.S. Stirs China-Japan Tensions,"HONG KONG — A longtime Chinese diplomat warned Tuesday that the United States is using Japan as a strategic tool in its effort to mount a comeback in Asia, a policy that he said is serving to heighten tensions between China and Japan.",2012-10-30 14:13:08+00:00
Close Army Ties of China’s New Leader Could Test the U.S.,"BEIJING — On one of his many visits abroad in recent years, Xi Jinping, the presumptive new leader of China, met in 2009 with local Chinese residents in Mexico City, where in a relaxed atmosphere he indirectly criticized the United States.",2012-11-03 22:34:27+00:00
"Despite Tensions, U.S. and Japan Begin a New Set of War Games","HONG KONG — As Chinese surveillance ships continued their patrols near a disputed archipelago, and with the Chinese Communist Party preparing to open a landmark meeting in Beijing on Thursday, the United States and Japan went ahead with a large military exercise in the region.",2012-11-05 04:21:18+00:00
What President Obama or President Romney Would Mean for the World,"Citizens from France, China, Egypt, Brazil and South Africa weigh in on the American presidential election and what they think the next president needs to do when it comes to their country. Plus: the editor of IHT Rendezvous talks with Susan Chira, assistant managing editor of The New York Times and former foreign editor, on what an Obama second term or a Romney presidency will mean for American relations with China and the Syrian civil war. ",2012-11-06 23:13:46+00:00
Relief and Hope in Asia Over Obama Victory,"10:59 a.m. | Updated HONG KONG — Judging by a recent global opinion poll, much of the world outside the United States would have voted to re-elect President Obama if it could have. In the end, the rest of the world got what it wanted. And as concession and acceptance speeches were held, the first of the congratulatory telegrams went out to the winner.",2012-11-07 08:49:50+00:00
The Man Who Can Make Bruce Lee Talk,"On a late summer morning, in a room far west on 42nd Street, Bruce Lee, who has yet to become the greatest martial artist of all time, is putting the moves on a young Japanese-American dancer.",2012-11-07 12:00:28+00:00
The World on Obama,The Editors of the International Herald Tribune invited analysts from around the world to share their reactions to the re-election of President Obama.,2012-11-07 17:55:48+00:00
"Warm Words From China, With a Subtext of Warning","BEIJING — With the re-election of President Obama to a second term and the imminent transfer of power in China to a new generation of leaders, one of the biggest challenges facing Mr. Obama will be finding a strategic and economic role for the United States in Asia that is acceptable to its strong network of allies and friends without alienating the Chinese, analysts in the region said. ",2012-11-07 22:21:39+00:00
China Fights to Go Beyond Organs Harvested From Executed Prisoners,HONG KONG — A senior official with the Chinese Ministry of Health says the country must end its dependence on organs taken from executed prisoners even as it struggles to establish “an ethical and sustainable organ donation system.”,2012-11-07 23:00:58+00:00
Obama to Visit Myanmar as Part of First Postelection Overseas Trip to Asia,"WASHINGTON — President Obama will make Asia his first overseas destination since his re-election, with a trip this month that is to include a historic visit to Myanmar and underscore his desire to reorient American foreign policy more toward the Pacific during his second term.",2012-11-08 16:11:11+00:00
Japan Aims to Revise Security Pact With U.S.,"TOKYO — Japan’s defense minister, Satoshi Morimoto, said Friday that he wanted to revise his nation’s security alliance with the United States to place more emphasis on the threat from China to islands at the center of a territorial dispute.",2012-11-09 06:35:54+00:00
Meritocracy Versus Democracy,Beijing,2012-11-09 14:07:28+00:00
How Zara Grew Into the World’s Largest Fashion Retailer,"Galicia, on the Atlantic coast of northern Spain, is the homeland of Generalissimo Francisco Franco, but is otherwise famous for being a place people try to leave. For much of the 20th century, hundreds of thousands of gallegos, as they are called, emigrated to countries as far away as Argentina to escape Galicia’s rural poverty. Today, however, even as Spain teeters on the edge of economic catastrophe, the Galician city La Coruña has attracted notice as the hometown of Amancio Ortega Gaona, the world’s third-richest man — he displaced Warren Buffett this year on the Bloomberg billionaire index — and the founder of a wildly successful fashion company, Inditex, more commonly known by its oldest and biggest brand, Zara.",2012-11-09 14:10:59+00:00
Germans Disappointed Obama Will Visit Asia First,"BERLIN — The question on the minds of many in the German capital the morning after Barack Obama secured his second term was not how the re-elected president would save the United States from the “fiscal cliff,” or whether he would deliver on his promise to close the detention camp at Guantánamo Bay. It was far more personal: Would he visit Berlin? ",2012-11-09 21:10:29+00:00
Cuba’s Prospects for an Oil-Fueled Economic Jolt Falter With Departure of Rig,"HOUSTON — Cuba’s hopes of reviving its economy with an oil boom have produced little more than three dry holes, persuading foreign oil companies to remove the one deepwater rig able to work in Cuban waters so it could be used for more lucrative prospects elsewhere.",2012-11-10 01:44:28+00:00
Words and Deeds Show Focus of the American Military on Asia,"WASHINGTON — In November 2011, President Obama stood before the Australian Parliament and issued a veiled challenge to China’s ambitions in Asia: “As a Pacific nation, the United States will play a larger and long-term role in shaping this region and its future.” A year later, the details of his pledge — along with a nascent American military buildup in the Pacific — are emerging.",2012-11-10 22:22:12+00:00
The Need for U.S.-Iran Talks,Boston,2012-11-12 12:45:43+00:00
Making an Energy Boom Work for the U.S.,"WASHINGTON — The rapid rise in output of natural gas and, more recently, oil in the United States is transforming the country’s energy and economic landscape.",2012-11-12 13:54:22+00:00
E.U. Postpones Charges for Airline Emissions,"BRUSSELS — The European Commission said Monday that it would seek to delay a plan to charge foreign airlines for greenhouse gas emissions for one year, potentially removing one of the most contentious issues clouding trade relations with China, India and the United States.",2012-11-12 16:28:54+00:00
"U.S. to Be World’s Top Oil Producer in 5 Years, Report Says","The United States will overtake Saudi Arabia as the world’s leading oil producer by about 2017 and will become a net oil exporter by 2030, the International Energy Agency said Monday.",2012-11-12 18:57:13+00:00
IHT Special Report: Oil & Money,"LONDON — Over two days of special reports, in print and online, the International Herald Tribune is examining how the global energy landscape is shifting in fundamental ways that few would have predicted, and how new opportunities and risks are arising — geopolitical, economic and environmental. ",2012-11-13 01:00:44+00:00
Avoiding Photo Ops With Cambodia’s Strongman,"HONG KONG — President Barack Obama and Secretary of State Hillary Rodham Clinton will visit Southeast Asia this week, promoting American commercial interests in Singapore, reinforcing the U.S. military alliance with Thailand and putting the presidential imprimatur on democratic reforms in Myanmar. ",2012-11-14 04:33:54+00:00
A Rare Moment for Myanmar — and America,"THE lobby of the Traders Hotel in Yangon is buzzing in the early evening hours. The number of Chinese, Japanese, Europeans and Americans roaming the lobby is surprising. It’s as if they are all here just waiting for the economic boom to happen.",2012-11-14 12:51:40+00:00
The Problem of ‘Mutual Trust’,Beijing,2012-11-15 12:34:06+00:00
Beijing’s Dangerous Self-Protection,Beijing,2012-11-15 12:45:50+00:00
The Mechanics of Trust,"Yan Xuetong (“The Problem of ‘Mutual Trust,’” Nov. 16) unfairly dismisses the importance of trust by treating it as a binary concept, as if two countries either have trust or not. Better to consider trust as a continuous variable that can spiral up, yielding greater cooperation and even more trust; or spiral down, yielding less cooperation and even less trust. U.S.-China mutual trust declined after 1989 because of conflicting values over human rights; trust improved after 2001 because both sides valued a stable, free trade order. The next chapter of U.S.-China relations will be written in a time of improving or deteriorating trust, depending on whether leaders in Washington and Beijing have increasingly shared or conflicting beliefs about good governance.",2012-11-16 11:49:32+00:00
Obama’s Road to Myanmar Is Paved With New Asia Intentions,"WASHINGTON — On the stump this fall, President Obama boasted that he had “brought more trade cases against China” than his predecessor had. In an ad, he asserted that his challenger “never stood up to China.” During a debate, Mr. Obama said he expanded trade with other Asian nations “so that China starts feeling more pressure” to play by the rules.",2012-11-17 17:27:51+00:00
"Obama’s Visit to Myanmar: Validation, or a ‘Disgrace’?","HONG KONG — As President Barack Obama prepared to make a landmark visit to Myanmar, the president of the country, U Thein Sein, acknowledged that runaway nationalism and religious extremism had caused the deadly communal riots that have wracked the western part of Myanmar.",2012-11-18 04:45:22+00:00
Change in Negotiators Shakes Up U.S.-China Trade Policy,"BEIJING — The rare congruity of the political calendars in the United States and China, with both countries choosing leaders this month, is about to produce an equally rare replacement of most of each side’s senior trade negotiators, with unpredictable results for bilateral economic relations.",2012-11-18 12:16:29+00:00
"Executive Education, but Not for Business","Business schools have long offered executive education programs for corporations. Along with a welcome stream of revenue, these courses have also brought a sense of real-world dynamism to campuses, as they encourage working professionals to re-enter the classroom. ",2012-11-19 11:47:26+00:00
Easing of Restraints in Cuba Renews Debate on U.S. Embargo,"HAVANA — “If I could just get a lift,” said Francisco López, imagining the addition of a hydraulic elevator as he stood by a rusted Russian sedan in his mechanic’s workshop here. All he needed was an investment from his brother in Miami or from a Cuban friend there who already sneaks in brake pads and other parts for him.",2012-11-20 02:50:47+00:00
"Asian Nations Plan Trade Bloc That, Unlike U.S.’s, Invites China","PHNOM PENH, Cambodia — Ten Southeast Asian nations said Tuesday that they would begin negotiating a sweeping trade pact that would include China and five of the region’s other major trading partners, but not the United States. ",2012-11-21 01:24:27+00:00
