headline,lead_paragraph,date
Member of U.S. Military Questioned in Death of Filipino,"OLONGAPO CITY, Philippines — The Philippine police and United States Navy officials are investigating whether a member of the United States military killed a 26-year-old Filipino cross-dresser in a hotel over the weekend, the police said Monday.",2014-10-13 17:54:39+00:00
A Pump War?,"Is it just my imagination or is there a global oil war underway pitting the United States and Saudi Arabia on one side against Russia and Iran on the other? One can’t say for sure whether the American-Saudi oil alliance is deliberate or a coincidence of interests, but, if it is explicit, then clearly we’re trying to do to President Vladimir Putin of Russia and Iran’s supreme leader, Ayatollah Ali Khamenei, exactly what the Americans and Saudis did to the last leaders of the Soviet Union: pump them to death — bankrupt them by bringing down the price of oil to levels below what both Moscow and Tehran need to finance their budgets.",2014-10-15 00:28:52+00:00
"From Havana, a Prominent Voice for Change",To the Editor:,2014-10-17 22:29:51+00:00
Obama Sees an Iran Deal That Could Avoid Congress ,"WASHINGTON — No one knows if the Obama administration will manage in the next five weeks to strike what many in the White House consider the most important foreign policy deal of his presidency: an accord with Iran that would forestall its ability to make a nuclear weapon. But the White House has made one significant decision: If agreement is reached, President Obama will do everything in his power to avoid letting Congress vote on it. ",2014-10-19 23:35:31+00:00
Former Leader of Australia to Study Asia in a New Way,"The Asia Society announced Tuesday that Kevin Rudd, a former prime minister of Australia, would lead a new research institute it has created that specializes in Asian issues and policy making, a reflection of Asia’s increasing global influence.",2014-10-21 12:59:36+00:00
U.S. Marine’s Arrest in Killing in Philippines May Test Ties,"MANILA — A United States Marine accused in the gruesome killing of a Filipino woman was placed in custody Wednesday on a Philippine military base, in a case that some analysts say could have implications for the two countries’ military relationship.",2014-10-22 11:15:43+00:00
ISIS and Vietnam,"In May, I visited Vietnam and met with university students. After a week of being love-bombed by Vietnamese, who told me how much they admire America, want to work or study there and have friends and family living there, I couldn’t help but ask myself: “How did we get this country so wrong? How did we end up in a war with Vietnam that cost so many lives and drove them into the arms of their most hated enemy, China?”",2014-10-29 00:26:50+00:00
"As Abu Dhabi Sizes Up Oil Partners, Western Firms Risk Being Left Out","DUBAI, United Arab Emirates — Abu Dhabi, the largest and wealthiest member among the seven states in the United Arab Emirates, is shaking up its oil industry. It has allowed the expiration of some longstanding concessions to major Western oil companies and is considering replacing at least some of them with partners from Asia and elsewhere.",2014-10-29 17:10:55+00:00
Transcript of New York Times Interview With President Ma Ying-jeou of Taiwan,"Following is a transcript, provided by the Taiwanese government, of an interview with President Ma Ying-jeou conducted by The New York Times in Taipei on Friday. Mr. Ma mainly spoke in Chinese, but briefly answered a question in English.",2014-11-01 00:53:58+00:00
"Morning Agenda: Sex, Drugs and Investment Banking","An investment bank has taken unusual steps to quell any idea that it tolerates drug use or promiscuous activity. In response to scandalous accusations made against a managing director, Sage Kelly, as part of a divorce and custody filing, Richard B. Handler, the chief executive of Jefferies, has defended Mr. Kelly, made an impassioned case that his firm was being unfairly smeared and ended up marching an army of bankers into a drug test in the middle of the day after approaching other members of Mr. Kelly’s team, Andrew Ross Sorkin writes in the DealBook Column. Mr. Kelly was accused by his wife, Christina, of abusing drugs, including cocaine and ecstasy. She also contended that Mr. Kelly instigated a sexual encounter involving a client, Marc Beer, and his girlfriend.",2014-11-04 12:29:55+00:00
"To China, Shift in Obama’s Political Fortunes Eclipses U.S. Economic Gains","WASHINGTON — The last time President Obama went to China, five years ago, he was a political supernova from a nation with a depleted, debt-ridden economy. When he returns to Beijing on Monday, he will be a political casualty from a country with a resurgent economy.",2014-11-08 02:10:19+00:00
"Kenneth Bae and Matthew Todd Miller, Released by North Korea, Are Back on U.S. Soil","WASHINGTON — North Korea released two Americans who had been accused of trying to subvert the secretive state, after the director of national intelligence for the United States flew to the country on a secret mission and left on Saturday with the men aboard his aircraft.",2014-11-08 15:32:39+00:00
A Changed China Awaits Mr. Obama,PRESIDENT OBAMA hasn’t even begun his state visit to China and he has already been mocked.,2014-11-08 19:30:11+00:00
"As Russia Draws Closer to China, U.S. Faces a New Challenge","WASHINGTON — President Obama flies to Beijing on Sunday to renew efforts to refocus American foreign policy toward Asia. But when he lands, he will find the man who has done so much to frustrate him lately, President Vladimir V. Putin of Russia. “You are pivoting to Asia,” Russia’s ambassador to Washington said last week, “but we’re already there.”",2014-11-08 21:02:40+00:00
U.S. Gives North Korea the Silent Treatment,"WASHINGTON — President Obama took the unusual step of sending the nation’s top spy, instead of a senior diplomat, to win the release of two American prisoners in North Korea, administration officials said Sunday, specifically to signal that he would not reward the North with sanctions relief or a new round of negotiations in return for the freedom of the latest Americans to be locked up during visits to the isolated nation.",2014-11-10 02:13:38+00:00
Obama Arrives in China on Trip With Complex Agenda,"BEIJING — President Obama arrived here on Monday morning for a three-day visit that will capture the complexities of the United States-China relationship: the tensions of a rising power confronting an established one, as well as the promise that the world’s two largest economies could find common cause on issues like climate change. ",2014-11-10 02:26:13+00:00
"With a Stealth Fighter, China Tries to Gain Attention","BEIJING — Amid the whine of high-performance jet engines at the start of an air show in Zhuhai, the Chinese government is hoping to generate a different sort of buzz: admiration, and perhaps purchases, of its shadowy J-31 stealth fighter, which is expected to make its first public appearance.",2014-11-10 23:18:13+00:00
"In New China, ‘Hostile’ West Is Still Derided","BEIJING — Even as his government was making red-carpet plans to host President Obama this week, the Chinese president, Xi Jinping, praised a young blogger whose writing is best known here for its anti-American vitriol.",2014-11-11 11:26:24+00:00
Bright Passages,"Here’s another small sampling of sparkling prose in recent editions, from serious to silly to Kenny G.",2014-11-11 13:00:09+00:00
U.S. and China Reach Climate Accord After Months of Talks,"BEIJING — China and the United States made common cause on Wednesday against the threat of climate change, staking out an ambitious joint plan to curb carbon emissions as a way to spur nations around the world to make their own cuts in greenhouse gases.",2014-11-11 19:27:17+00:00
Xi Jinping’s Rapid Rise in China Presents Challenges to the U.S.,HONG KONG — President Obama will sit down Wednesday with the kind of Chinese leader no American president has ever encountered: a strongman with bold ambitions at home and abroad who sees China as a great power peer of the United States.,2014-11-11 22:04:43+00:00
"China, America and Our Warming Planet","BEIJING — The United States and China are the world’s two largest economies, two largest consumers of energy, and two largest emitters of greenhouse gases. Together we account for about 40 percent of the world’s emissions.",2014-11-12 03:48:40+00:00
"In Joint Steps on Emissions, China and U.S. Set Aside ‘You First’ Approach on Global Warming","After years of “you first” rhetoric on addressing the unrelenting buildup of climate-warming greenhouse gases in the atmosphere, China and the United States, the world’s biggest emitters, agreed in Beijing on Wednesday to intensify domestic steps and international partnerships to rein in their contributions to global warming. Click here for the news coverage in The Times.",2014-11-12 03:56:06+00:00
Washington and the Taiwan Issue,"Re “Resetting U.S.-China relations” (Opinion, Nov. 11): The United States needs China’s cooperation to cope with a wide range of pressing global problems. What many critics of United States policy fail to understand is that it is in America’s interest to maintain a constructive relationship with both Taipei and Beijing. President Obama should continue to emphasize that it supports ongoing rapprochement between Taipei and Beijing. A peaceful resolution of the Taiwan issue will promote stability in the Western Pacific. Washington should continue to remind Beijing that it opposes the use of force to settle the Taiwan issue and that the United States does not support independence for Taiwan. ",2014-11-12 10:48:42+00:00
"In China, Blunt Talk to Reporters on Access","For years, Western news organizations had tried to interpret the Chinese government’s position toward critical press coverage, sensing that Beijing would punish journalists for reports it did not like by miring visa requests in bureaucracy, or simply declining them. ",2014-11-13 01:57:29+00:00
U.S. Policy Makers Could See Opportunity in China’s Rise,"The relationship between the United States and China has been in the spotlight this week as President Obama and President Xi Jinping dined with each other in Beijing, took short walks in the wintry night air and announced agreements on climate change, trade and military cooperation. On Wednesday, after eating his fill of Peking duck during the visit, his second to China since taking office, Mr. Obama flew to Myanmar, while Mr. Xi returned to the business of governing the world’s most populous nation.",2014-11-13 06:37:04+00:00
An Agreement on Climate Change,To the Editor:,2014-11-14 01:36:10+00:00
"U.S. to Give $3 Billion to Climate Fund to Help Poor Nations, and Spur Rich Ones",WASHINGTON — President Obama announced on Saturday that the United States will contribute $3 billion to a new international fund intended to help the world’s poorest countries address the effects of climate change.,2014-11-14 12:43:31+00:00
Obama Offers Assurances of U.S. Shift Toward Asia,"BRISBANE, Australia — President Obama sought to give new momentum to his strategic shift to Asia on Saturday, telling an audience of students here that the United States could be a force for order in a fast-growing region shadowed by threats like a nuclear-armed North Korea and maritime disputes between China and its neighbors.",2014-11-15 04:43:21+00:00
"Finishing Asia Tour, Obama Promotes More Ambitious Foreign Policy","BRISBANE, Australia — When President Obama ended his last trip to Asia in the Philippines in April, he delivered a defense of his foreign policy as a slow, steady pursuit of American interests — casting himself as a batter who hits singles and doubles, but avoids reckless errors.",2014-11-15 17:35:47+00:00
Was Chuck Hagel a Failure or a Scapegoat?,"After two years at the Pentagon, Secretary of Defense Chuck Hagel has resigned — or as many observers put it, “resigned,” in quotes.",2014-11-24 20:51:58+00:00
Latest Updates: Protests Nationwide as More Troops Are Called to Ferguson,Wednesday’s coverage continues here.,2014-11-25 12:49:49+00:00
"Breaking Silence, Ayatollah Says Iran Is Standing Up to West in Nuclear Talks","TEHRAN — The day after a deadline for concluding a nuclear agreement was extended for seven months, Iran’s supreme leader, Ayatollah Ali Khamenei, delivered his first remarks on the negotiations, saying that the West had failed to bring Iran “to its knees.”",2014-11-25 12:50:44+00:00
"For Former Embassy Hostages, a Special Interest in Iran Talks","WASHINGTON — When the United States agreed on Monday to extend the nuclear negotiations with Iran for another seven months, it was met with immediate protest from Republicans and some Democrats in Congress, as well as from hard-liners in Iran’s Parliament.",2014-11-26 03:09:17+00:00
"‘George Marshall,’ by Debi and Irwin Unger with Stanley Hirshson",Where have all the great generals gone? The United States has been at war since 2001 — its longest period of uninterrupted conflict — and for considerable stretches of the last half-century. Yet during all those years the nation has produced no military commanders of undeniable greatness.,2014-11-26 17:35:24+00:00
Opaque Justice in China,"BEIJING — It was so important to the British screenwriter Guy Hibbert to preserve the unexpected ending of “One Child,” a television drama about executions in China, that he waited years for a financial backer who agreed to do so. ",2014-11-30 22:09:16+00:00
Morning Agenda: Oil Prices in Free Fall,"OIL PRICES TUMBLE | Oil prices are in free fall. On Friday, crude oil continued to plummet after the decision by the Organization of the Petroleum Exporting Countries on Thursday not to cut petroleum production reinforced the possibility of a worldwide oil supply glut, Clifford Krauss writes in The New York Times. The benchmark American price for crude oil fell to $66.15, its lowest price in more than four years. The Brent price has fallen more than a third since June and closed on Friday at $70.15 a barrel. “The inability or unwillingness of OPEC to act showed that the cartel was no longer the dominating producer whose decisions determine global supplies and prices,” Mr. Krauss writes. The balance of power is now shifting to the United States, which is poised to surpass Saudi Arabia as the world’s top producer. ",2014-12-01 12:20:47+00:00
Q. and A.: James Leibold on Ethnic Policies in China,"James Leibold is a senior lecturer in politics and Asian studies at La Trobe University in Australia, and is currently based in Beijing. His research has focused on the Chinese government’s policies toward ethnic minorities and their effects on people’s daily lives. He recently returned from a trip to the western region of Xinjiang, the nominally autonomous homeland of China’s ethnic Uighurs, a mostly Sunni Muslim, Turkic-speaking people. In recent years, government restraints on cultural and religious expression have bred resentment in Xinjiang that has sometimes erupted in deadly violence.",2014-12-01 22:00:25+00:00
"For China, Cybersecurity Is Part of Strategy for Protecting the Communist Party","For nearly two years, cyberespionage has been a tense focal point of relations between the United States and China. On Wednesday, the Center for a New American Security, a research group in Washington, released a paper written with the aim of understanding the motivations behind China’s cybersecurity strategy. Its conclusion: that the strategy, like China’s foreign policy, is driven mainly by the domestic political imperative of needing to “protect the longevity of the Chinese Communist Party.”",2014-12-03 15:00:15+00:00
Radio-Free Syria,"The overhead light in the blue Mazda 626 wasn’t working. Raed Fares, a Syrian activist whose video protests skewer ISIS and President Bashar al-Assad alike, reached up to fiddle with the light bulb before squeezing himself out of the driver’s side door. The street was in darkness. In the last few years, the Assad government cut most of the electricity (along with running water and mobile-phone service) to Kafranbel, the town in northwestern Syria where Fares lives. The only light came from an LED strip in his neighbor’s front doorway that was hooked up to a car battery. It was 12:45 a.m. on Jan. 29, 2014, and Fares, who often works until 4 a.m., had left the office early. As he fumbled to fit his key into the car’s lock, he heard the slap-slap of feet running toward him.",2014-12-04 09:58:06+00:00
Next: Russia Unplugged,"There was a time when we Russians thought of our country as one of those burgeoning, dynamic places, a land of diamonds in the rough. But today Russia is no longer an emerging nation. Instead, it’s hiding its face from the world. ",2014-12-07 18:34:55+00:00
Morning Agenda: Merck Goes After Cubist,"The big drug maker Merck & Company announced on Monday that it had agreed to buy Cubist Pharmaceuticals for $9.5 billion, including debt, Merck said in a statement. Under the terms of the agreement, Merck will acquire Cubist for $102 a share in cash, or 35 percent above Cubist’s average stock price over the last five trading days, Merck said.",2014-12-08 13:17:56+00:00
Solar Rises in Malaysia During Trade Wars Over Panels,"KULIM, Malaysia — Tucked away in this former tin-mining town, past the small farms of banana trees and oil palms, is one of the solar industry’s best-kept secrets.",2014-12-12 01:27:27+00:00
Strange Climate Event: Warmth Toward U.S.,"LIMA, Peru — When it comes to global warming, the United States has long been viewed as one of the world’s worst actors. American officials have been booed and hissed during international climate talks, bestowed with mock “Fossil of the Day” awards for resisting treaties, and widely condemned for demanding that other nations cut their fossil fuel emissions while refusing, year after year, to take action at home.",2014-12-12 02:28:26+00:00
Does the U.S. Need a New Approach to Putin?,"“Conventional wisdom — or conventional hope — among many of the people who would like to see the end of the Putin regime has long been that a turn for the worse in the Russian economy will make the moneyed elite turn on the Russian president,” Masha Gessen writes at The New York Times. “Journalists, pundits and Mr. Putin’s political opponents in Russia have predicted that Western sanctions and the economic disaster they hasten will result in a coup d’état staged by oligarchs. There is just one problem with that argument: There are no oligarchs anymore.”",2014-12-12 16:30:22+00:00
An American Who Entered North Korea Assails the U.S.,"SEOUL, South Korea — An American citizen who said he had illegally entered North Korea held a news conference in the capital, Pyongyang, on Sunday during which he offered a lengthy criticism of the policies of the United States and human rights conditions there, and said that he would seek asylum in Venezuela.",2014-12-14 17:25:10+00:00
Murder Charge Is Recommended for U.S. Marine in Death of Transgender Filipino,"OLONGAPO CITY, Philippines — Philippine prosecutors on Monday recommended that a United States Marine be charged with murder in connection with the grisly death of a Filipino transgender woman.",2014-12-15 11:18:35+00:00
"In Climate Talks, Soft is the New Hard – and That’s a Good Thing","This piece takes the long view in gauging efforts to stem global warming and its impacts using the tools of diplomacy. It is not about the details of the outcome of climate treaty talks that concluded yesterday in Lima, Peru. (Here’s what parties sought; here’s the final sketchy result.)",2014-12-15 23:35:59+00:00
Q. and A.: Bill Hayton on Growing Rivalries in the South China Sea,"Bill Hayton, a longtime journalist with the BBC, has spent much of his career chronicling events in Southeast Asia and observing the growing rivalries in the region. His first book, “Vietnam: Rising Dragon” (Yale University Press, 2010), explored the authoritarian nature of the government and the human rights abuses that have accompanied the country’s economic rise.",2014-12-16 03:02:17+00:00
Your Wednesday Briefing,Good morning.,2014-12-17 10:51:47+00:00
"U.S. to Restore Full Relations With Cuba, Erasing a Last Trace of Cold War Hostility",WASHINGTON — President Obama on Wednesday ordered the restoration of full diplomatic relations with Cuba and the opening of an embassy in Havana for the first time in more than a half-century as he vowed to “cut loose the shackles of the past” and sweep aside one of the last vestiges of the Cold War.,2014-12-17 14:11:44+00:00
Taking Cuba Off Blacklist Leaves Only North Korea as Cold War Vestige,"The normalization of diplomatic relations with Cuba after more than a half-century of enmity would leave only North Korea on America’s Cold War blacklist, and only Iran, Sudan and Syria as countries that are regarded by the United States government as pariah states that sponsor terrorism.",2014-12-17 21:55:56+00:00
One Big Risk for Cuba-U.S. Relations: Moving Too Fast,A normal economic relationship between the United States and Cuba has been a long time coming; the strict trade embargo with the island nation has been in place longer than the current president of the United States has been alive.,2014-12-17 23:23:56+00:00
Morning Agenda: Ill-Timed Bet on Emerging Markets,"Before William H. Gross left Pimco, the giant asset manager he co-founded, he made a change to his investor prospectus for the firm’s $200 billion flagship Total Return fund, DealBook’s Landon Thomas Jr. writes. He was bullish on the bonds of emerging markets in Mexico and Brazil but was approaching Pimco’s 15 percent limit for the fund’s exposure to emerging markets. His change meant that the fund could now buy short-term Mexican, Brazilian, Russian or Chinese local currency government bonds and not exceed its limit for emerging markets. Perhaps curiously, Pimco deems these securities equivalent to cash.",2014-12-18 12:52:56+00:00
U.S. Companies Clamor to Do Business in New Cuban Market,PepsiCo wants in. So do Caterpillar and Marriott International.,2014-12-18 19:48:50+00:00
"Under Francis, a Bolder Vision of Vatican Diplomacy Emerges","ROME — Perhaps the timing was purely coincidental. But a day after he was credited with helping to broker the historic diplomatic breakthrough between Cuba and the United States, Pope Francis began his Thursday morning by greeting a new crop of envoys to the Vatican, and offering some advice.",2014-12-18 21:15:27+00:00
"In a Political Gamble, Marco Rubio Sticks to His Tough Line on Cuba","WASHINGTON — When a visibly angry Senator Marco Rubio of Florida emerged as the face of hard-line Republican opposition to President Obama’s new outreach to Cuba, he swept political calculations aside.",2014-12-19 01:59:31+00:00
Cuba Thaw Lets Rest of Latin America Warm to Washington,"BUENOS AIRES — President Obama has been lambasted for spying in Brazil, accused of being a warmonger by Bolivia, dismissed as a “lost opportunity” by Argentina, and taunted in Nicaragua by calls for Latin America to draw up its own list of state sponsors of terrorism — with the United States in the No. 1 spot.",2014-12-19 03:35:11+00:00
Your Friday Briefing,Good morning.,2014-12-19 10:51:46+00:00
Obama Defends Actions on Cuba and Promises Some Compromise With Congress,"WASHINGTON — President Obama on Friday rejected criticism that he should not have reopened American relations with Cuba because of the nation’s human rights record, saying the historic thaw would give the United States more sway over the Cuban government.",2014-12-19 16:22:59+00:00
Morning Agenda: Goldman Promotes Star Deal Maker,"GOLDMAN PROMOTES STAR DEAL MAKER | Goldman Sachs has promoted John E. Waldron, one of the bank’s star deal makers, to become a co-head of its investment bank, succeeding John S. Weinberg, a scion of one of the firm’s most famous families, DealBook’s Michael J. de la Merced reports. The move will put Mr. Waldron in charge, along with Richard Gnodde and David Solomon, of running the firm’s prominent corporate advisory practice. The announcement on Thursday is the latest change in the leadership of Goldman’s powerful investment bank.",2014-12-19 18:56:02+00:00
China Protests Planned U.S. Sale of Warships to Taiwan,"HONG KONG — China sharply criticized on Friday a decision by Washington to sell four used warships to Taiwan, the self-ruled island it considers part of its territory.",2014-12-19 19:19:06+00:00
U.S. Asks China to Help Rein In Korean Hackers,"WASHINGTON — The Obama administration has sought China’s help in recent days in blocking North Korea’s ability to launch cyberattacks, the first steps toward the “proportional response” President Obama vowed to make the North pay for the assault on Sony Pictures — and as part of a campaign to issue a broader warning against future hacking, according to senior administration officials.",2014-12-20 20:52:18+00:00
Cuban Athletes Cheer as Nations Drop Fists,"SANTA CLARA, Cuba — Fidel Castro and Hugo Chávez faced each other on giant posters above the boxing rings at Amistad Arena, suggesting a friendly round of socialist sparring between eternal comrades.",2014-12-22 16:59:04+00:00
Oil’s Swift Fall Raises Fortunes of U.S. Abroad,"BRUSSELS — A plunge in oil prices has sent tremors through the global political and economic order, setting off an abrupt shift in fortunes that has bolstered the interests of the United States and pushed several big oil-exporting nations — particularly those hostile to the West, like Russia, Iran and Venezuela — to the brink of financial crisis.",2014-12-25 01:37:12+00:00
Loss by Taiwan’s Governing Party Raises Fears That Ties With China Will Sour,"TAIPEI, Taiwan — A recent defeat of Taiwan’s pro-China governing party in local elections has raised expectations that the pro-independence opposition could win the next national election, increasing concerns about a return to the bitterness that previously defined the cross-strait relationship.",2014-12-26 09:29:27+00:00
Your Monday Briefing,Good morning.,2014-12-29 10:53:49+00:00
Japan and South Korea Vow to Share Intelligence About North via the U.S.,"SEOUL, South Korea — Japan and South Korea on Monday pledged for the first time to share military intelligence about North Korean weapons programs, in a three-way pact with the United States that Washington hopes will improve cooperation between its mutually estranged Asian allies.",2014-12-29 14:47:55+00:00
Where Will Americans Travel in 2015?  ,"Americans today are taking less vacation time than at any point in nearly 40 years, according to an October report for the U.S. Travel Association by Oxford Economics. So where and how will we be spending our precious leisure time in 2015?",2015-01-06 18:43:38+00:00
Azerbaijan Snubs the West,"On Dec. 26, authorities in Azerbaijan raided the local bureau of Radio Free Europe/Radio Liberty, a U.S. government-funded service, seizing computers and ordering the office shut down. Earlier that month, police had arrested Khadija Ismayilova, a RFE/RL reporter and the country’s most prominent investigative journalist, on dubious charges of inciting someone to commit suicide. (The alleged victim has since recanted the accusation, but Ms. Ismayilova remains in jail.)",2015-01-08 10:27:26+00:00
52 Places to Go in 2015,"Untrammeled oases beckon, once-avoided destinations become must-sees, and familiar cities offer new reasons to visit.",2015-01-09 05:00:00+00:00
New President in Sri Lanka Puts China’s Plans in Check,"NEW DELHI — On a Sunday four months ago, a vessel pulled unannounced into Sri Lanka’s Colombo harbor: the Chinese Navy submarine Great Wall No. 329, which is designed to carry torpedoes, a cruise missile and a 360-pound warhead.",2015-01-10 02:23:25+00:00
Why a Generation of Adoptees Is Returning to South Korea,"Laura Klunder’s newest tattoo runs down the inside of her left forearm and reads “K85-160,” a number that dates to her infancy. Klunder was 9 months old when her South Korean mother left her at a police station in Seoul. The police brought her to Holt Children’s Services, a local adoption agency, where a worker assigned Klunder the case number K85-160. It was only two weeks into 1985, but she was already the 160th child to come to the agency that month, and she would go on to be one of 8,800 children sent overseas from South Korea that year. Klunder became part of the largest adoption exodus from one country in history: Over the past six decades, at least 200,000 Korean children — roughly the population of Des Moines — have been adopted into families in more than 15 countries, with a vast majority living in the United States.",2015-01-14 10:00:18+00:00
"Travel to Cuba Eases, but Airlines Will Miss Initial Rush","The Obama administration this week lifted some travel and trade restrictions on Americans traveling to Cuba, but commercial airlines will not be flocking to Havana for at least another year, experts say.",2015-01-17 00:59:16+00:00
U.S. Lawmakers in Cuba for 3-Day Visit ,"WASHINGTON — A delegation of American legislators led by Senator Patrick J. Leahy arrived in Cuba on Saturday to discuss greater cooperation and remaining areas of disagreement, the first congressional delegation to visit the island nation since President Obama announced last month that he was restoring full diplomatic ties with it.",2015-01-17 20:44:01+00:00
"N.S.A. Breached North Korean Networks Before Sony Attack, Officials Say","WASHINGTON — The trail that led American officials to blame North Korea for the destructive cyberattack on Sony Pictures Entertainment in November winds back to 2010, when the National Security Agency scrambled to break into the computer systems of a country considered one of the most impenetrable targets on earth. ",2015-01-19 01:50:40+00:00
Cubans Convicted in the U.S. Face New Fears of Deportation ,"MIAMI — For Amaury Villa, who arrived here from Cuba more than 15 years ago and became a permanent resident, pleading guilty in 2012 to federal charges that he sold stolen prescription drugs was a difficult choice. But there was one positive aspect: Unlike most foreign citizens convicted of serious crimes, Mr. Villa stood next to no chance of being deported back to his home country.",2015-01-19 02:13:36+00:00
Your Tuesday Briefing,Want to get the briefing by email? Here’s the sign-up.,2015-01-20 10:54:58+00:00
Analysis of Obama’s State of the Union Address,"President Obama delivered his State of the Union address on Tuesday night, outlining his agenda in front of a joint session of Congress, which is fully controlled by Republicans for the first time in his presidency. ",2015-01-20 16:48:58+00:00
